NOME,AREA,DECL,DURC,VCHU,IMPV,TIPO,DIAM,LESC,PMAX,VAZT,VTOT,RAZA,KSAT,ALTC,CLBO,VSUP,VINF,VGER,PSUP,PINF,VINI,VEVA,VRET,VSTO,ERRO
B32,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,1.53,423.93,0.0514,0.0,52.0,1.0,Normal,51.07,3.66,54.36,93.94775570272259,6.73289183222958,58.39,0.0,0.0,3.65,0.02
B30,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,1.53,423.93,0.0514,0.0,52.0,1.0,Normal,51.07,3.66,54.36,93.94775570272259,6.73289183222958,58.39,0.0,0.0,3.65,0.02
B9,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,2.06,272.17,0.0685,0.0,52.0,0.98,Normal,51.07,3.66,54.36,93.94775570272259,6.73289183222958,58.39,0.0,0.0,3.65,0.02
B7,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,1.64,1.242,0.642,0.0,52.0,1.0,Normal,51.07,3.66,54.73,93.31262561666362,6.68737438333638,58.39,0.0,0.0,3.65,0.02
B5,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,1.64,1.242,0.642,0.0,52.0,1.0,Normal,51.07,3.66,54.36,93.94775570272259,6.73289183222958,58.39,0.0,0.0,3.65,0.02
B3,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,1.64,1.242,0.642,0.0,52.0,1.0,Normal,51.07,3.66,54.36,93.94775570272259,6.73289183222958,58.39,0.0,0.0,3.65,0.02
B1,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,1.64,1.242,0.642,0.0,52.0,1.0,Normal,51.07,3.66,54.73,93.31262561666362,6.68737438333638,58.39,0.0,0.0,3.65,0.02
B23,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,2.22,322.42,0.0686,0.0,52.0,1.0,Normal,51.07,3.66,54.73,93.31262561666362,6.68737438333638,58.39,0.0,0.0,3.65,0.02
B21,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,2.22,322.42,0.0686,0.0,52.0,1.0,Normal,51.07,3.66,54.36,93.94775570272259,6.73289183222958,58.39,0.0,0.0,3.65,0.02
B19,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,2.22,322.42,0.0686,0.0,52.0,1.0,Normal,51.07,3.66,54.36,93.94775570272259,6.73289183222958,58.39,0.0,0.0,3.65,0.02
B17,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,2.22,322.42,0.0686,0.0,52.0,1.0,Normal,51.07,3.66,54.36,93.94775570272259,6.73289183222958,58.39,0.0,0.0,3.65,0.02
B15,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,2.06,272.17,0.0685,0.0,52.0,0.98,Normal,51.07,3.66,54.36,93.94775570272259,6.73289183222958,58.39,0.0,0.0,3.65,0.02
B13,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,2.06,272.17,0.0685,0.0,52.0,0.98,Normal,51.07,3.66,54.36,93.94775570272259,6.73289183222958,58.39,0.0,0.0,3.65,0.02
B11,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,2.06,272.17,0.0685,0.0,52.0,0.98,Normal,51.07,3.66,54.36,93.94775570272259,6.73289183222958,58.39,0.0,0.0,3.65,0.02
B129,0.0315,10.0,115,57.9,87.5,rua,0.4,18.75,0.16,93.94,0.106,45.82439024390244,52.0,2.05,Transbordamento,51.14,3.62,54.46,93.90378259272862,6.647080426000734,58.39,0.0,0.0,3.69,0.02
B127,0.0315,10.0,115,57.9,87.5,rua,0.4,18.75,0.16,93.94,0.106,45.82439024390244,52.0,2.05,Transbordamento,51.14,3.62,54.46,93.90378259272862,6.647080426000734,58.39,0.0,0.0,3.69,0.02
B125,0.0315,10.0,115,57.9,87.5,rua,0.4,18.75,0.16,93.94,0.106,45.82439024390244,52.0,2.05,Transbordamento,51.14,3.62,54.46,93.90378259272862,6.647080426000734,58.39,0.0,0.0,3.69,0.02
B123,0.0315,3.74,115,57.9,87.5,rua,0.4,18.75,0.16,93.94,0.106,45.82439024390244,52.0,2.05,Transbordamento,51.12,3.63,54.43,93.91879478228917,6.669116296160206,58.39,0.0,0.0,3.68,0.02
B121,0.0315,3.74,115,57.9,87.5,rua,0.4,18.75,0.15,45.43,0.0514,45.43,52.0,1.0,Transbordamento,51.12,3.63,54.43,93.91879478228917,6.669116296160206,58.39,0.0,0.0,3.68,0.02
B120,0.0315,3.74,115,57.9,87.5,rua,0.4,18.75,0.15,45.43,0.0514,45.43,52.0,1.0,Transbordamento,51.12,3.63,54.43,93.91879478228917,6.669116296160206,58.39,0.0,0.0,3.68,0.02
B119,0.0315,3.74,115,57.9,87.5,rua,0.4,18.75,0.15,45.43,0.0514,45.43,52.0,1.0,Transbordamento,51.12,3.63,54.43,93.91879478228917,6.669116296160206,58.39,0.0,0.0,3.68,0.02
B113,0.0315,1.29,115,57.9,87.5,rua,0.4,18.75,1.45,1.051,0.451,0.0,52.0,1.0,Normal,51.09,3.65,54.38,93.94998161088635,6.712026480323647,58.39,0.0,0.0,3.66,0.02
B111,0.0315,1.29,115,57.9,87.5,rua,0.4,18.75,1.45,1.051,0.451,0.0,52.0,1.0,Normal,51.09,3.65,54.38,93.94998161088635,6.712026480323647,58.39,0.0,0.0,3.66,0.02
B109,0.0315,1.29,115,57.9,87.5,rua,0.4,18.75,1.65,71.78,0.0685,0.0,52.0,1.0,Normal,51.09,3.65,54.38,93.94998161088635,6.712026480323647,58.39,0.0,0.0,3.66,0.02
B107,0.0315,1.29,115,57.9,87.5,rua,0.4,18.75,1.65,71.78,0.0685,0.0,52.0,1.0,Normal,51.09,3.65,54.38,93.94998161088635,6.712026480323647,58.39,0.0,0.0,3.66,0.02
B105,0.0315,1.29,115,57.9,87.5,rua,0.4,18.75,1.65,71.78,0.0685,0.0,52.0,1.0,Normal,51.09,3.65,54.38,93.94998161088635,6.712026480323647,58.39,0.0,0.0,3.66,0.02
B103,0.0315,1.29,115,57.9,87.5,rua,0.4,18.75,1.65,71.78,0.0685,0.0,52.0,1.0,Normal,51.09,3.65,54.38,93.94998161088635,6.712026480323647,58.39,0.0,0.0,3.66,0.02
B101,0.0315,1.29,115,57.9,87.5,rua,0.4,18.75,1.68,1.277,0.677,0.0,52.0,1.0,Normal,51.09,3.65,54.38,93.94998161088635,6.712026480323647,58.39,0.0,0.0,3.66,0.02
BB118,0.0618,3.74,115,57.9,87.5,rua,0.4,22.0,1.32,0.921,,0.6772058823529412,52.0,1.36,Normal,51.09,3.65,54.38,93.94998161088635,6.712026480323647,58.39,0.0,0.0,3.66,0.03
B99,0.0618,1.29,115,57.9,87.5,rua,0.4,18.75,1.68,1.277,0.677,0.0,52.0,1.0,Normal,50.99,3.68,54.25,93.99078341013826,6.783410138248848,58.39,0.0,0.0,3.62,0.03
B28,0.0618,1.0,115,57.9,87.5,rua,0.4,18.75,2.09,326.92,0.067,0.0,52.0,1.0,Normal,50.97,3.69,54.22,94.00590188122464,6.805606787163408,58.39,0.0,0.0,3.61,0.03
B115,0.0315,1.29,115,57.9,87.5,rua,0.4,18.75,1.45,1.051,0.451,0.0,52.0,1.0,Normal,51.09,3.65,54.38,93.94998161088635,6.712026480323647,58.39,0.0,0.0,3.66,0.02
B22,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,2.06,1.656,1.056,0.0,52.0,1.0,Normal,51.07,3.66,54.36,93.94775570272259,6.73289183222958,58.39,0.0,0.0,3.65,0.02
B20,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,2.06,1.656,1.056,0.0,52.0,1.0,Normal,51.07,3.66,54.36,93.94775570272259,6.73289183222958,58.39,0.0,0.0,3.65,0.02
B18,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,2.06,1.656,1.056,0.0,52.0,1.0,Normal,51.07,3.66,54.36,93.94775570272259,6.73289183222958,58.39,0.0,0.0,3.65,0.02
B16,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,1.90,1.497,0.917,0.0,52.0,0.98,Normal,51.07,3.66,54.36,93.94775570272259,6.73289183222958,58.39,0.0,0.0,3.65,0.02
B14,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,1.90,1.497,0.917,0.0,52.0,0.98,Normal,51.07,3.66,54.36,93.94775570272259,6.73289183222958,58.39,0.0,0.0,3.65,0.02
B12,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,1.90,1.497,0.917,0.0,52.0,0.98,Normal,51.07,3.66,54.36,93.94775570272259,6.73289183222958,58.39,0.0,0.0,3.65,0.02
B10,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,1.90,1.497,0.917,0.0,52.0,0.98,Normal,51.07,3.66,54.36,93.94775570272259,6.73289183222958,58.39,0.0,0.0,3.65,0.02
B8,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,1.48,1.076,0.476,0.0,52.0,1.0,Normal,51.07,3.66,54.73,93.31262561666362,6.68737438333638,58.39,0.0,0.0,3.65,0.02
B6,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,1.48,1.076,0.476,0.0,52.0,1.0,Normal,51.07,3.66,54.36,93.94775570272259,6.73289183222958,58.39,0.0,0.0,3.65,0.02
B4,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,1.48,1.076,0.476,0.0,52.0,1.0,Normal,51.07,3.66,54.36,93.94775570272259,6.73289183222958,58.39,0.0,0.0,3.65,0.02
B2,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,1.48,1.076,0.476,0.0,52.0,1.0,Normal,51.07,3.66,54.36,93.94775570272259,6.73289183222958,58.39,0.0,0.0,3.65,0.02
B29,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,1.37,0.966,0.366,0.0,52.0,1.0,Normal,51.07,3.66,54.36,93.94775570272259,6.73289183222958,58.39,0.0,0.0,3.65,0.02
B31,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,1.37,0.966,0.366,0.0,52.0,1.0,Normal,51.07,3.66,54.36,93.94775570272259,6.73289183222958,58.39,0.0,0.0,3.65,0.02
B33,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,1.37,0.966,0.366,0.0,52.0,1.0,Normal,51.07,3.66,54.36,93.94775570272259,6.73289183222958,58.39,0.0,0.0,3.65,0.02
B35.,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,0.30,45.49,0.0515,36.983739837398375,52.0,1.23,Transbordamento,51.07,3.66,54.36,93.94775570272259,6.73289183222958,58.39,0.0,0.0,3.65,0.02
B37,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,0.30,45.49,0.0515,36.983739837398375,52.0,1.23,Transbordamento,51.07,3.66,54.36,93.94775570272259,6.73289183222958,58.39,0.0,0.0,3.65,0.02
B39,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,0.30,45.49,0.0515,36.983739837398375,52.0,1.23,Transbordamento,51.07,3.66,54.73,93.31262561666362,6.68737438333638,58.39,0.0,0.0,3.65,0.02
B41,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,0.88,64.09,0.0733,0.38943089430894307,52.0,1.23,Normal,51.07,3.66,54.36,93.94775570272259,6.73289183222958,58.39,0.0,0.0,3.65,0.02
B43,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,0.88,64.09,0.0733,0.38943089430894307,52.0,1.23,Normal,51.07,3.66,54.36,93.94775570272259,6.73289183222958,58.39,0.0,0.0,3.65,0.02
B27,0.0618,1.0,115,57.9,87.5,rua,0.4,18.75,1.37,0.966,0.366,0.0,52.0,1.0,Normal,50.97,3.69,54.22,94.00590188122464,6.805606787163408,58.39,0.0,0.0,3.61,0.03
B25,0.0618,1.0,115,57.9,87.5,rua,0.4,18.75,2.09,326.92,0.067,0.0,52.0,1.0,Normal,50.97,3.69,54.22,94.00590188122464,6.805606787163408,58.39,0.0,0.0,3.61,0.03
B24,0.0618,1.0,115,57.9,87.5,rua,0.4,18.75,2.06,1.656,1.056,0.0,52.0,1.0,Normal,50.97,3.69,54.58,93.38585562477097,6.760718211799194,58.39,0.0,0.0,3.61,0.03
B67,0.0618,1.0,115,57.9,87.5,rua,0.4,18.75,0.77,47.60,0.0335,0.41828571428571426,52.0,0.875,Normal,50.97,3.69,54.22,94.00590188122464,6.805606787163408,58.39,0.0,0.0,3.61,0.03
B68,0.0618,1.0,115,57.9,87.5,rua,0.4,18.75,0.89,74.51,0.0849,0.49,52.0,1.0,Normal,50.97,3.69,54.22,94.00590188122464,6.805606787163408,58.39,0.0,0.0,3.61,0.03
B98,0.0618,1.29,115,57.9,87.5,rua,0.4,18.75,2.00,250.80,0.0849,0.0,52.0,1.075,Normal,50.99,3.68,54.25,93.99078341013826,6.783410138248848,58.39,0.0,0.0,3.62,0.03
B97,0.0618,1.29,115,57.9,87.5,rua,0.4,12.75,1.43,1.030,0.355,0.0,52.0,1.075,Normal,50.91,3.71,54.14,94.0339859623199,6.85260435906908,58.39,0.0,0.0,3.59,0.03
B46,0.042,1.0,115,57.9,87.5,rua,0.6,18.75,0.92,605.08,0.0627,0.26666666666666666,52.0,1.2,Normal,51.04,3.67,54.32,93.96170839469808,6.756259204712813,58.39,0.0,0.0,3.64,0.02
B45,0.0721,1.0,115,57.9,87.5,rua,0.4,18.75,0.88,64.09,0.0733,0.38943089430894307,52.0,1.23,Normal,50.95,3.7,54.19,94.02103709171435,6.827828012548441,58.39,0.0,0.0,3.6,0.04
B47,0.0738,1.0,115,57.9,87.5,rua,0.6,18.75,0.39,650.46,0.0742,520.368,52.0,1.25,Transbordamento,50.94,3.71,54.18,94.01993355481727,6.847545219638243,58.39,0.0,0.0,3.6,0.04
B44,0.042,1.0,115,57.9,87.5,rua,0.6,18.75,0.92,605.08,0.0627,0.26666666666666666,52.0,1.2,Normal,51.04,3.67,54.32,93.96170839469808,6.756259204712813,58.39,0.0,0.0,3.64,0.02
B122,0.0618,3.74,115,57.9,87.5,rua,0.4,23.0,1.39,0.992,0.032,0.0,52.0,1.36,Normal,51.09,3.65,54.39,93.9327082184225,6.7107924250781394,58.39,0.0,0.0,3.66,0.03
B124,0.0315,3.74,115,57.9,87.5,rua,0.4,18.75,0.32,584.78,0.0514,584.78,52.0,1.0,Transbordamento,51.12,3.63,54.43,93.91879478228917,6.669116296160206,58.39,0.0,0.0,3.68,0.02
B126,0.0315,3.74,115,57.9,87.5,rua,0.4,18.75,0.32,584.78,0.0514,584.78,52.0,1.0,Transbordamento,51.12,3.63,54.43,93.91879478228917,6.669116296160206,58.39,0.0,0.0,3.68,0.02
B128,0.0315,3.74,115,57.9,87.5,rua,0.4,18.75,0.32,584.78,0.0514,584.78,52.0,1.0,Transbordamento,51.12,3.63,54.43,93.91879478228917,6.669116296160206,58.39,0.0,0.0,3.68,0.02
B130,0.0315,3.74,115,57.9,87.5,rua,0.6,18.75,0.31,738.58,0.0686,360.2829268292683,52.0,2.05,Transbordamento,51.12,3.63,54.43,93.91879478228917,6.669116296160206,58.39,0.0,0.0,3.68,0.02
B132,0.0315,10.0,115,57.9,87.5,rua,0.6,18.75,0.31,738.58,0.0686,360.2829268292683,52.0,2.05,Transbordamento,51.14,3.62,54.46,93.90378259272862,6.647080426000734,58.39,0.0,0.0,3.69,0.02
B135,0.0315,10.0,115,57.9,87.5,rua,0.6,18.75,0.31,738.58,0.0686,360.2829268292683,52.0,2.05,Transbordamento,51.14,3.62,54.46,93.90378259272862,6.647080426000734,58.39,0.0,0.0,3.69,0.02
B137,0.0315,10.0,115,57.9,87.5,rua,0.6,18.75,0.31,738.58,0.0686,360.2829268292683,52.0,2.05,Transbordamento,51.14,3.62,54.46,93.90378259272862,6.647080426000734,58.39,0.0,0.0,3.69,0.02
BBB118,0.0618,1.29,115,57.9,87.5,rua,0.4,18.75,1.62,462.51,0.0849,0.0,52.0,1.0,Normal,50.99,3.68,54.25,93.99078341013826,6.783410138248848,58.39,0.0,0.0,3.62,0.03
B48,0.0618,1.0,115,57.9,87.5,rua,0.4,18.75,0.21,59.41,0.0678,36.00606060606061,52.0,1.65,Transbordamento,50.97,3.69,54.22,94.00590188122464,6.805606787163408,58.39,0.0,0.0,3.61,0.03
BB117,0.0618,1.29,115,57.9,87.5,rua,0.4,18.75,1.45,1.051,0.451,0.0,52.0,1.0,Normal,50.99,3.68,54.25,93.99078341013826,6.783410138248848,58.39,0.0,0.0,3.62,0.03
B83,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,1.06,160.90,0.0856,0.0,52.0,1.0,Normal,51.07,3.66,54.36,93.94775570272259,6.73289183222958,58.39,0.0,0.0,3.65,0.02
B81,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,1.06,160.90,0.0856,0.0,52.0,1.0,Normal,51.07,3.66,54.36,93.94775570272259,6.73289183222958,58.39,0.0,0.0,3.65,0.02
B79,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,1.06,160.90,0.0856,0.0,52.0,1.0,Normal,51.07,3.66,54.36,93.94775570272259,6.73289183222958,58.39,0.0,0.0,3.65,0.02
B77,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,1.06,160.90,0.0856,0.0,52.0,1.0,Normal,51.07,3.66,54.36,93.94775570272259,6.73289183222958,58.39,0.0,0.0,3.65,0.02
B75,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,1.06,160.90,0.0856,0.0,52.0,1.0,Normal,51.07,3.66,54.36,93.94775570272259,6.73289183222958,58.39,0.0,0.0,3.65,0.02
B73,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,1.32,283.28,0.0514,0.0,52.0,1.0,Normal,51.07,3.66,54.36,93.94775570272259,6.73289183222958,58.39,0.0,0.0,3.65,0.02
B71,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,1.32,283.28,0.0514,0.0,52.0,1.0,Normal,51.07,3.66,54.36,93.94775570272259,6.73289183222958,58.39,0.0,0.0,3.65,0.02
B69,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,1.32,283.28,0.0514,0.0,52.0,1.0,Normal,51.07,3.66,54.36,93.94775570272259,6.73289183222958,58.39,0.0,0.0,3.65,0.02
B70,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,0.89,74.51,0.0849,0.49,52.0,1.0,Normal,51.07,3.66,54.36,93.94775570272259,6.73289183222958,58.39,0.0,0.0,3.65,0.02
B72,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,0.89,74.51,0.0849,0.49,52.0,1.0,Normal,51.07,3.66,54.36,93.94775570272259,6.73289183222958,58.39,0.0,0.0,3.65,0.02
B74,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,0.89,74.51,0.0849,0.49,52.0,1.0,Normal,51.07,3.66,54.36,93.94775570272259,6.73289183222958,58.39,0.0,0.0,3.65,0.02
B76,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,1.00,75.53,0.0856,0.0,52.0,1.0,Normal,51.07,3.66,54.36,93.94775570272259,6.73289183222958,58.39,0.0,0.0,3.65,0.02
B78,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,1.00,75.53,0.0856,0.0,52.0,1.0,Normal,51.07,3.66,54.36,93.94775570272259,6.73289183222958,58.39,0.0,0.0,3.65,0.02
B80,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,1.00,75.53,0.0856,0.0,52.0,1.0,Normal,51.07,3.66,54.36,93.94775570272259,6.73289183222958,58.39,0.0,0.0,3.65,0.02
B82,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,1.00,75.53,0.0856,0.0,52.0,1.0,Normal,51.07,3.66,54.36,93.94775570272259,6.73289183222958,58.39,0.0,0.0,3.65,0.02
B84,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,1.00,75.53,0.0856,0.0,52.0,1.0,Normal,51.07,3.66,54.36,93.94775570272259,6.73289183222958,58.39,0.0,0.0,3.65,0.02
B85,0.0315,1.29,115,57.9,87.5,rua,0.4,18.75,1.00,0.602,0.002,0.0,52.0,1.0,Normal,51.09,3.65,54.38,93.94998161088635,6.712026480323647,58.39,0.0,0.0,3.66,0.02
B86,0.0315,1.29,115,57.9,87.5,rua,0.4,18.75,1.00,0.602,0.002,0.0,52.0,1.0,Normal,51.09,3.65,54.38,93.94998161088635,6.712026480323647,58.39,0.0,0.0,3.66,0.02
B88,0.0315,1.29,115,57.9,87.5,rua,0.4,18.75,1.00,0.602,0.002,0.0,52.0,1.0,Normal,51.09,3.65,54.38,93.94998161088635,6.712026480323647,58.39,0.0,0.0,3.66,0.02
B90,0.0315,1.29,115,57.9,87.5,rua,0.4,18.75,1.00,0.602,0.002,0.0,52.0,1.0,Normal,51.09,3.65,54.38,93.94998161088635,6.712026480323647,58.39,0.0,0.0,3.66,0.02
B92,0.0315,1.29,115,57.9,87.5,rua,0.4,18.75,2.00,250.80,0.0849,0.0,52.0,1.075,Normal,51.09,3.65,54.38,93.94998161088635,6.712026480323647,58.39,0.0,0.0,3.66,0.02
B94,0.0315,1.29,115,57.9,87.5,rua,0.4,18.75,2.00,250.80,0.0849,0.0,52.0,1.075,Normal,51.09,3.65,54.38,93.94998161088635,6.712026480323647,58.39,0.0,0.0,3.66,0.02
B96,0.0315,1.29,115,57.9,87.5,rua,0.4,18.75,2.00,250.80,0.0849,0.0,52.0,1.075,Normal,51.09,3.65,54.38,93.94998161088635,6.712026480323647,58.39,0.0,0.0,3.66,0.02
B95,0.0315,1.29,115,57.9,87.5,rua,0.4,18.75,1.43,1.030,0.355,0.0,52.0,1.075,Normal,51.09,3.65,54.38,93.94998161088635,6.712026480323647,58.39,0.0,0.0,3.66,0.02
B93,0.0315,1.29,115,57.9,87.5,rua,0.4,18.75,1.43,1.030,0.355,0.0,52.0,1.075,Normal,51.09,3.65,54.38,93.94998161088635,6.712026480323647,58.39,0.0,0.0,3.66,0.02
B91,0.0315,1.29,115,57.9,87.5,rua,0.4,18.75,1.43,1.030,0.355,0.0,52.0,1.075,Normal,51.09,3.65,54.38,93.94998161088635,6.712026480323647,58.39,0.0,0.0,3.66,0.02
B89,0.0315,1.29,115,57.9,87.5,rua,0.4,18.75,1.00,0.600,,0.6,52.0,1.0,Normal,51.09,3.65,54.38,93.94998161088635,6.712026480323647,58.39,0.0,0.0,3.66,0.02
B87,0.0315,1.29,115,57.9,87.5,rua,0.4,18.75,1.00,0.600,,0.6,52.0,1.0,Normal,51.09,3.65,54.38,93.94998161088635,6.712026480323647,58.39,0.0,0.0,3.66,0.02
B116,0.0315,1.29,115,57.9,87.5,rua,0.4,18.75,1.62,462.51,0.0849,0.0,52.0,1.0,Normal,51.09,3.65,54.38,93.94998161088635,6.712026480323647,58.39,0.0,0.0,3.66,0.02
B114,0.0315,1.29,115,57.9,87.5,rua,0.4,18.75,1.62,462.51,0.0849,0.0,52.0,1.0,Normal,51.09,3.65,54.38,93.94998161088635,6.712026480323647,58.39,0.0,0.0,3.66,0.02
B112,0.0315,1.29,115,57.9,87.5,rua,0.4,18.75,1.62,462.51,0.0849,0.0,52.0,1.0,Normal,51.09,3.65,54.38,93.94998161088635,6.712026480323647,58.39,0.0,0.0,3.66,0.02
B110,0.0315,1.29,115,57.9,87.5,rua,0.4,18.75,1.82,391.09,0.0685,0.0,52.0,1.0,Normal,51.09,3.65,54.38,93.94998161088635,6.712026480323647,58.39,0.0,0.0,3.66,0.02
B50,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,0.21,59.41,0.0678,36.00606060606061,52.0,1.65,Transbordamento,51.07,3.66,54.36,93.94775570272259,6.73289183222958,58.39,0.0,0.0,3.65,0.02
B52,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,0.21,59.41,0.0678,36.00606060606061,52.0,1.65,Transbordamento,51.07,3.66,54.36,93.94775570272259,6.73289183222958,58.39,0.0,0.0,3.65,0.02
