NOME,AREA,DECL,DURC,VCHU,IMPV,TIPO,DIAM,LESC,PMAX,VAZT,VTOT,RAZA,KSAT,ALTC,CLBO,VSUP,VINF,VGER,PSUP,PINF,VINI,VEVA,VRET,VSTO,ERRO
B108,0.0315,1.29,45,31.9,79.1,rua,0.4,18.75,1.23,369.32,0.034,0.0,85.0,1.0,Normal,25.27,4.5,27.0,93.5925925925926,16.666666666666664,31.9,0.0,0.0,1.92,0.01
B42,0.0315,1.0,45,31.9,79.1,rua,0.6,18.75,0.46,518.76,0.0314,432.3,85.0,1.2,Transbordamento,25.26,4.56,26.96,93.69436201780415,16.91394658753709,31.9,0.0,0.0,1.89,0.01
B40,0.0315,1.0,45,31.9,79.1,rua,0.6,18.75,0.38,430.91,0.0255,350.33333333333337,85.0,1.23,Transbordamento,25.26,4.56,26.96,93.69436201780415,16.91394658753709,31.9,0.0,0.0,1.89,0.01
B38,0.0315,1.0,45,31.9,79.1,rua,0.6,18.75,0.38,430.91,0.0255,350.33333333333337,85.0,1.23,Transbordamento,25.26,4.56,26.96,93.69436201780415,16.91394658753709,31.9,0.0,0.0,1.89,0.01
B36,0.0315,1.0,45,31.9,79.1,rua,0.6,18.75,0.38,430.91,0.0255,350.33333333333337,85.0,1.23,Transbordamento,25.26,4.56,26.96,93.69436201780415,16.91394658753709,31.9,0.0,0.0,1.89,0.01
B34,0.0315,1.0,45,31.9,79.1,rua,0.4,18.75,1.20,372.94,0.0255,0.0,85.0,1.0,Normal,25.26,4.56,26.96,93.69436201780415,16.91394658753709,31.9,0.0,0.0,1.89,0.01
B32,0.0315,1.0,45,31.9,79.1,rua,0.4,18.75,1.20,372.94,0.0255,0.0,85.0,1.0,Normal,25.26,4.56,26.96,93.69436201780415,16.91394658753709,31.9,0.0,0.0,1.89,0.01
B30,0.0315,1.0,45,31.9,79.1,rua,0.4,18.75,1.20,372.94,0.0255,0.0,85.0,1.0,Normal,25.26,4.56,26.96,93.69436201780415,16.91394658753709,31.9,0.0,0.0,1.89,0.01
B9,0.0315,1.0,45,31.9,79.1,rua,0.4,18.75,1.40,212.07,0.034,0.0,85.0,0.98,Normal,25.26,4.56,26.96,93.69436201780415,16.91394658753709,31.9,0.0,0.0,1.89,0.01
B7,0.0315,1.0,45,31.9,79.1,rua,0.4,18.75,1.01,0.609,0.009,0.0,85.0,1.0,Normal,25.26,4.56,27.15,93.03867403314918,16.795580110497237,31.9,0.0,0.0,1.89,0.01
B5,0.0315,1.0,45,31.9,79.1,rua,0.4,18.75,1.01,0.609,0.009,0.0,85.0,1.0,Normal,25.26,4.56,26.96,93.69436201780415,16.91394658753709,31.9,0.0,0.0,1.89,0.01
B3,0.0315,1.0,45,31.9,79.1,rua,0.4,18.75,1.01,0.609,0.009,0.0,85.0,1.0,Normal,25.26,4.56,26.96,93.69436201780415,16.91394658753709,31.9,0.0,0.0,1.89,0.01
B1,0.0315,1.0,45,31.9,79.1,rua,0.4,18.75,1.01,0.609,0.009,0.0,85.0,1.0,Normal,25.26,4.56,27.15,93.03867403314918,16.795580110497237,31.9,0.0,0.0,1.89,0.01
B23,0.0315,1.0,45,31.9,79.1,rua,0.4,18.75,1.62,264.71,0.034,0.0,85.0,1.0,Normal,25.26,4.56,27.15,93.03867403314918,16.795580110497237,31.9,0.0,0.0,1.89,0.01
B21,0.0315,1.0,45,31.9,79.1,rua,0.4,18.75,1.62,264.71,0.034,0.0,85.0,1.0,Normal,25.26,4.56,26.96,93.69436201780415,16.91394658753709,31.9,0.0,0.0,1.89,0.01
B19,0.0315,1.0,45,31.9,79.1,rua,0.4,18.75,1.62,264.71,0.034,0.0,85.0,1.0,Normal,25.26,4.56,26.96,93.69436201780415,16.91394658753709,31.9,0.0,0.0,1.89,0.01
B17,0.0315,1.0,45,31.9,79.1,rua,0.4,18.75,1.62,264.71,0.034,0.0,85.0,1.0,Normal,25.26,4.56,26.96,93.69436201780415,16.91394658753709,31.9,0.0,0.0,1.89,0.01
B15,0.0315,1.0,45,31.9,79.1,rua,0.4,18.75,1.40,212.07,0.034,0.0,85.0,0.98,Normal,25.26,4.56,26.96,93.69436201780415,16.91394658753709,31.9,0.0,0.0,1.89,0.01
B13,0.0315,1.0,45,31.9,79.1,rua,0.4,18.75,1.40,212.07,0.034,0.0,85.0,0.98,Normal,25.26,4.56,26.96,93.69436201780415,16.91394658753709,31.9,0.0,0.0,1.89,0.01
B11,0.0315,1.0,45,31.9,79.1,rua,0.4,18.75,1.40,212.07,0.034,0.0,85.0,0.98,Normal,25.26,4.56,26.96,93.69436201780415,16.91394658753709,31.9,0.0,0.0,1.89,0.01
B129,0.0315,10.0,45,31.9,79.1,rua,0.4,18.75,0.14,,,0.06829268292682929,85.0,2.05,Normal,25.35,4.38,27.23,93.09585016525891,16.085200146896806,31.9,0.0,0.0,2.09,0.01
B127,0.0315,10.0,45,31.9,79.1,rua,0.4,18.75,0.14,,,0.06829268292682929,85.0,2.05,Normal,25.35,4.38,27.23,93.09585016525891,16.085200146896806,31.9,0.0,0.0,2.09,0.01
B125,0.0315,10.0,45,31.9,79.1,rua,0.4,18.75,0.14,,,0.06829268292682929,85.0,2.05,Normal,25.35,4.38,27.23,93.09585016525891,16.085200146896806,31.9,0.0,0.0,2.09,0.01
B123,0.0315,3.74,45,31.9,79.1,rua,0.4,18.75,0.14,,,0.06829268292682929,85.0,2.05,Normal,25.32,4.44,27.14,93.29403095062638,16.35961680176861,31.9,0.0,0.0,2.02,0.01
B121,0.0315,3.74,45,31.9,79.1,rua,0.4,18.75,0.11,,,0.11,85.0,1.0,Normal,25.32,4.44,27.14,93.29403095062638,16.35961680176861,31.9,0.0,0.0,2.02,0.01
B120,0.0315,3.74,45,31.9,79.1,rua,0.4,18.75,0.11,,,0.11,85.0,1.0,Normal,25.32,4.44,27.14,93.29403095062638,16.35961680176861,31.9,0.0,0.0,2.02,0.01
B119,0.0315,3.74,45,31.9,79.1,rua,0.4,18.75,0.11,,,0.11,85.0,1.0,Normal,25.32,4.44,27.14,93.29403095062638,16.35961680176861,31.9,0.0,0.0,2.02,0.01
B113,0.0315,1.29,45,31.9,79.1,rua,0.4,18.75,1.01,60.87,0.0426,0.0,85.0,1.0,Normal,25.27,4.5,27.0,93.5925925925926,16.666666666666664,31.9,0.0,0.0,1.92,0.01
B111,0.0315,1.29,45,31.9,79.1,rua,0.4,18.75,1.01,60.87,0.0426,0.0,85.0,1.0,Normal,25.27,4.5,27.0,93.5925925925926,16.666666666666664,31.9,0.0,0.0,1.92,0.01
B109,0.0315,1.29,45,31.9,79.1,rua,0.4,18.75,1.06,105.99,0.034,0.0,85.0,1.0,Normal,25.27,4.5,27.0,93.5925925925926,16.666666666666664,31.9,0.0,0.0,1.92,0.01
B107,0.0315,1.29,45,31.9,79.1,rua,0.4,18.75,1.06,105.99,0.034,0.0,85.0,1.0,Normal,25.27,4.5,27.0,93.5925925925926,16.666666666666664,31.9,0.0,0.0,1.92,0.01
B105,0.0315,1.29,45,31.9,79.1,rua,0.4,18.75,1.06,105.99,0.034,0.0,85.0,1.0,Normal,25.27,4.5,27.0,93.5925925925926,16.666666666666664,31.9,0.0,0.0,1.92,0.01
B103,0.0315,1.29,45,31.9,79.1,rua,0.4,18.75,1.06,105.99,0.034,0.0,85.0,1.0,Normal,25.27,4.5,27.0,93.5925925925926,16.666666666666664,31.9,0.0,0.0,1.92,0.01
B101,0.0315,1.29,45,31.9,79.1,rua,0.4,18.75,1.03,0.627,0.027,0.0,85.0,1.0,Normal,25.27,4.5,27.0,93.5925925925926,16.666666666666664,31.9,0.0,0.0,1.92,0.01
BB118,0.0618,3.74,45,31.9,83.0,rua,0.4,22.0,1.10,0.702,,0.5161764705882352,85.0,1.36,Normal,26.52,3.66,27.96,94.84978540772532,13.090128755364807,31.9,0.0,0.0,1.6,0.02
B99,0.0618,1.29,45,31.9,83.0,rua,0.4,18.75,1.03,0.627,0.027,0.0,85.0,1.0,Normal,26.4,3.76,27.72,95.23809523809523,13.564213564213565,31.9,0.0,0.0,1.47,0.02
B28,0.0618,1.0,45,31.9,83.0,rua,0.4,18.75,1.56,291.45,0.0342,0.0,85.0,1.0,Normal,26.37,3.81,27.67,95.3017708709794,13.769425370437297,31.9,0.0,0.0,1.44,0.02
B115,0.0315,1.29,45,31.9,79.1,rua,0.4,18.75,1.01,60.87,0.0426,0.0,85.0,1.0,Normal,25.27,4.5,27.0,93.5925925925926,16.666666666666664,31.9,0.0,0.0,1.92,0.01
B22,0.0315,1.0,45,31.9,79.1,rua,0.4,18.75,1.45,1.053,0.453,0.0,85.0,1.0,Normal,25.26,4.56,26.96,93.69436201780415,16.91394658753709,31.9,0.0,0.0,1.89,0.01
B20,0.0315,1.0,45,31.9,79.1,rua,0.4,18.75,1.45,1.053,0.453,0.0,85.0,1.0,Normal,25.26,4.56,26.96,93.69436201780415,16.91394658753709,31.9,0.0,0.0,1.89,0.01
B18,0.0315,1.0,45,31.9,79.1,rua,0.4,18.75,1.45,1.053,0.453,0.0,85.0,1.0,Normal,25.26,4.56,26.96,93.69436201780415,16.91394658753709,31.9,0.0,0.0,1.89,0.01
B16,0.0315,1.0,45,31.9,79.1,rua,0.4,18.75,1.23,0.833,0.253,0.0,85.0,0.98,Normal,25.26,4.56,26.96,93.69436201780415,16.91394658753709,31.9,0.0,0.0,1.89,0.01
B14,0.0315,1.0,45,31.9,79.1,rua,0.4,18.75,1.23,0.833,0.253,0.0,85.0,0.98,Normal,25.26,4.56,26.96,93.69436201780415,16.91394658753709,31.9,0.0,0.0,1.89,0.01
B12,0.0315,1.0,45,31.9,79.1,rua,0.4,18.75,1.23,0.833,0.253,0.0,85.0,0.98,Normal,25.26,4.56,26.96,93.69436201780415,16.91394658753709,31.9,0.0,0.0,1.89,0.01
B10,0.0315,1.0,45,31.9,79.1,rua,0.4,18.75,1.23,0.833,0.253,0.0,85.0,0.98,Normal,25.26,4.56,26.96,93.69436201780415,16.91394658753709,31.9,0.0,0.0,1.89,0.01
B8,0.0315,1.0,45,31.9,79.1,rua,0.4,18.75,1.00,0.604,0.004,0.0,85.0,1.0,Normal,25.26,4.56,27.15,93.03867403314918,16.795580110497237,31.9,0.0,0.0,1.89,0.01
B6,0.0315,1.0,45,31.9,79.1,rua,0.4,18.75,1.00,0.604,0.004,0.0,85.0,1.0,Normal,25.26,4.56,26.96,93.69436201780415,16.91394658753709,31.9,0.0,0.0,1.89,0.01
B4,0.0315,1.0,45,31.9,79.1,rua,0.4,18.75,1.00,0.604,0.004,0.0,85.0,1.0,Normal,25.26,4.56,26.96,93.69436201780415,16.91394658753709,31.9,0.0,0.0,1.89,0.01
B2,0.0315,1.0,45,31.9,79.1,rua,0.4,18.75,1.00,0.604,0.004,0.0,85.0,1.0,Normal,25.26,4.56,26.96,93.69436201780415,16.91394658753709,31.9,0.0,0.0,1.89,0.01
B29,0.0315,1.0,45,31.9,79.1,rua,0.4,18.75,1.03,0.626,0.026,0.0,85.0,1.0,Normal,25.26,4.56,26.96,93.69436201780415,16.91394658753709,31.9,0.0,0.0,1.89,0.01
B31,0.0315,1.0,45,31.9,79.1,rua,0.4,18.75,1.03,0.626,0.026,0.0,85.0,1.0,Normal,25.26,4.56,26.96,93.69436201780415,16.91394658753709,31.9,0.0,0.0,1.89,0.01
B33,0.0315,1.0,45,31.9,79.1,rua,0.4,18.75,1.03,0.626,0.026,0.0,85.0,1.0,Normal,25.26,4.56,26.96,93.69436201780415,16.91394658753709,31.9,0.0,0.0,1.89,0.01
B35.,0.0315,1.0,45,31.9,79.1,rua,0.4,18.75,0.22,36.45,0.0255,29.634146341463417,85.0,1.23,Transbordamento,25.26,4.56,26.96,93.69436201780415,16.91394658753709,31.9,0.0,0.0,1.89,0.01
B37,0.0315,1.0,45,31.9,79.1,rua,0.4,18.75,0.22,36.45,0.0255,29.634146341463417,85.0,1.23,Transbordamento,25.26,4.56,26.96,93.69436201780415,16.91394658753709,31.9,0.0,0.0,1.89,0.01
B39,0.0315,1.0,45,31.9,79.1,rua,0.4,18.75,0.22,36.45,0.0255,29.634146341463417,85.0,1.23,Transbordamento,25.26,4.56,27.15,93.03867403314918,16.795580110497237,31.9,0.0,0.0,1.89,0.01
B41,0.0315,1.0,45,31.9,79.1,rua,0.4,18.75,0.29,52.15,0.0368,42.39837398373984,85.0,1.23,Transbordamento,25.26,4.56,26.96,93.69436201780415,16.91394658753709,31.9,0.0,0.0,1.89,0.01
B43,0.0315,1.0,45,31.9,79.1,rua,0.4,18.75,0.29,52.15,0.0368,42.39837398373984,85.0,1.23,Transbordamento,25.26,4.56,26.96,93.69436201780415,16.91394658753709,31.9,0.0,0.0,1.89,0.01
B27,0.0618,1.0,45,31.9,83.0,rua,0.4,18.75,1.03,0.626,0.026,0.0,85.0,1.0,Normal,26.37,3.81,27.67,95.3017708709794,13.769425370437297,31.9,0.0,0.0,1.44,0.02
B25,0.0618,1.0,45,31.9,83.0,rua,0.4,18.75,1.56,291.45,0.0342,0.0,85.0,1.0,Normal,26.37,3.81,27.67,95.3017708709794,13.769425370437297,31.9,0.0,0.0,1.44,0.02
B24,0.0618,1.0,45,31.9,83.0,rua,0.4,18.75,1.45,1.053,0.453,0.0,85.0,1.0,Normal,26.37,3.81,27.81,94.82200647249192,13.700107874865159,31.9,0.0,0.0,1.44,0.02
B67,0.0618,1.0,45,31.9,83.0,rua,0.4,18.75,0.28,26.24,0.0171,29.988571428571426,85.0,0.875,Transbordamento,26.37,3.81,27.67,95.3017708709794,13.769425370437297,31.9,0.0,0.0,1.44,0.02
B68,0.0618,1.0,45,31.9,83.0,rua,0.4,18.75,0.22,60.54,0.0426,60.54,85.0,1.0,Transbordamento,26.37,3.81,27.67,95.3017708709794,13.769425370437297,31.9,0.0,0.0,1.44,0.02
B98,0.0618,1.29,45,31.9,83.0,rua,0.4,18.75,1.25,220.85,0.0426,0.0,85.0,1.075,Normal,26.4,3.76,27.72,95.23809523809523,13.564213564213565,31.9,0.0,0.0,1.47,0.02
B97,0.0618,1.29,45,31.9,83.0,rua,0.4,12.75,1.08,0.675,0.000,0.0,85.0,1.075,Normal,26.29,3.86,27.53,95.49582273883036,14.02106792589902,31.9,0.0,0.0,1.38,0.02
B46,0.042,1.0,45,31.9,82.0,rua,0.6,18.75,0.46,518.76,0.0314,432.3,85.0,1.2,Transbordamento,26.14,3.93,27.59,94.74447263501268,14.244291409931135,31.9,0.0,0.0,1.6,0.01
B45,0.0721,1.0,45,31.9,82.7,rua,0.4,18.75,0.29,52.15,0.0368,42.39837398373984,85.0,1.23,Transbordamento,26.25,3.93,27.53,95.35052669814748,14.27533599709408,31.9,0.0,0.0,1.42,0.02
B47,0.0738,1.0,45,31.9,82.1,rua,0.6,18.75,0.34,518.86,0.0372,415.088,85.0,1.25,Transbordamento,26.05,4.06,27.36,95.21198830409358,14.839181286549707,31.9,0.0,0.0,1.46,0.02
B44,0.042,1.0,45,31.9,79.1,rua,0.6,18.75,0.46,518.76,0.0314,432.3,85.0,1.2,Transbordamento,25.22,4.62,26.86,93.89426656738644,17.200297840655253,31.9,0.0,0.0,1.82,0.01
B122,0.0618,3.74,45,31.9,83.0,rua,0.4,23.0,1.17,462.87,0.0173,0.5669117647058823,85.0,1.36,Normal,26.52,3.66,27.97,94.81587415087594,13.085448695030392,31.9,0.0,0.0,1.61,0.02
B124,0.0315,3.74,45,31.9,79.1,rua,0.4,18.75,0.30,537.12,0.0256,537.12,85.0,1.0,Transbordamento,25.32,4.44,27.14,93.29403095062638,16.35961680176861,31.9,0.0,0.0,2.02,0.01
B126,0.0315,3.74,45,31.9,79.1,rua,0.4,18.75,0.30,537.12,0.0256,537.12,85.0,1.0,Transbordamento,25.32,4.44,27.14,93.29403095062638,16.35961680176861,31.9,0.0,0.0,2.02,0.01
B128,0.0315,3.74,45,31.9,79.1,rua,0.4,18.75,0.30,537.12,0.0256,537.12,85.0,1.0,Transbordamento,25.32,4.44,27.14,93.29403095062638,16.35961680176861,31.9,0.0,0.0,2.02,0.01
B130,0.0315,3.74,45,31.9,79.1,rua,0.6,18.75,0.29,664.78,0.0343,324.2829268292683,85.0,2.05,Transbordamento,25.32,4.44,27.14,93.29403095062638,16.35961680176861,31.9,0.0,0.0,2.02,0.01
B132,0.0315,10.0,45,31.9,79.1,rua,0.6,18.75,0.29,664.78,0.0343,324.2829268292683,85.0,2.05,Transbordamento,25.35,4.38,27.23,93.09585016525891,16.085200146896806,31.9,0.0,0.0,2.09,0.01
B135,0.0315,10.0,45,31.9,79.1,rua,0.6,18.75,0.29,664.78,0.0343,324.2829268292683,85.0,2.05,Transbordamento,25.35,4.38,27.23,93.09585016525891,16.085200146896806,31.9,0.0,0.0,2.09,0.01
B137,0.0315,10.0,45,31.9,79.1,rua,0.6,18.75,0.29,664.78,0.0343,324.2829268292683,85.0,2.05,Transbordamento,25.35,4.38,27.23,93.09585016525891,16.085200146896806,31.9,0.0,0.0,2.09,0.01
BBB118,0.0618,1.29,45,31.9,83.0,rua,0.4,18.75,1.16,0.759,0.159,0.0,85.0,1.0,Normal,26.4,3.76,27.72,95.23809523809523,13.564213564213565,31.9,0.0,0.0,1.47,0.02
B48,0.0618,1.0,45,31.9,83.0,rua,0.4,18.75,0.15,48.41,0.0341,29.33939393939394,85.0,1.65,Transbordamento,26.37,3.81,27.67,95.3017708709794,13.769425370437297,31.9,0.0,0.0,1.44,0.02
BB117,0.0618,1.29,45,31.9,83.0,rua,0.4,18.75,1.01,60.87,0.0426,0.0,85.0,1.0,Normal,26.4,3.76,27.72,95.23809523809523,13.564213564213565,31.9,0.0,0.0,1.47,0.02
B83,0.0315,1.0,45,31.9,79.1,rua,0.4,18.75,0.30,121.25,0.0425,121.25,85.0,1.0,Transbordamento,25.26,4.56,26.96,93.69436201780415,16.91394658753709,31.9,0.0,0.0,1.89,0.01
B81,0.0315,1.0,45,31.9,79.1,rua,0.4,18.75,0.30,121.25,0.0425,121.25,85.0,1.0,Transbordamento,25.26,4.56,26.96,93.69436201780415,16.91394658753709,31.9,0.0,0.0,1.89,0.01
B79,0.0315,1.0,45,31.9,79.1,rua,0.4,18.75,0.30,121.25,0.0425,121.25,85.0,1.0,Transbordamento,25.26,4.56,26.96,93.69436201780415,16.91394658753709,31.9,0.0,0.0,1.89,0.01
B77,0.0315,1.0,45,31.9,79.1,rua,0.4,18.75,0.30,121.25,0.0425,121.25,85.0,1.0,Transbordamento,25.26,4.56,26.96,93.69436201780415,16.91394658753709,31.9,0.0,0.0,1.89,0.01
B75,0.0315,1.0,45,31.9,79.1,rua,0.4,18.75,0.30,121.25,0.0425,121.25,85.0,1.0,Transbordamento,25.26,4.56,26.96,93.69436201780415,16.91394658753709,31.9,0.0,0.0,1.89,0.01
B73,0.0315,1.0,45,31.9,79.1,rua,0.4,18.75,0.97,216.16,0.0255,0.567,85.0,1.0,Normal,25.26,4.56,26.96,93.69436201780415,16.91394658753709,31.9,0.0,0.0,1.89,0.01
B71,0.0315,1.0,45,31.9,79.1,rua,0.4,18.75,0.97,216.16,0.0255,0.567,85.0,1.0,Normal,25.26,4.56,26.96,93.69436201780415,16.91394658753709,31.9,0.0,0.0,1.89,0.01
B69,0.0315,1.0,45,31.9,79.1,rua,0.4,18.75,0.97,216.16,0.0255,0.567,85.0,1.0,Normal,25.26,4.56,26.96,93.69436201780415,16.91394658753709,31.9,0.0,0.0,1.89,0.01
B70,0.0315,1.0,45,31.9,79.1,rua,0.4,18.75,0.22,60.54,0.0426,60.54,85.0,1.0,Transbordamento,25.26,4.56,26.96,93.69436201780415,16.91394658753709,31.9,0.0,0.0,1.89,0.01
B72,0.0315,1.0,45,31.9,79.1,rua,0.4,18.75,0.22,60.54,0.0426,60.54,85.0,1.0,Transbordamento,25.26,4.56,26.96,93.69436201780415,16.91394658753709,31.9,0.0,0.0,1.89,0.01
B74,0.0315,1.0,45,31.9,79.1,rua,0.4,18.75,0.22,60.54,0.0426,60.54,85.0,1.0,Transbordamento,25.26,4.56,26.96,93.69436201780415,16.91394658753709,31.9,0.0,0.0,1.89,0.01
B76,0.0315,1.0,45,31.9,79.1,rua,0.4,18.75,0.13,60.64,0.0425,60.64,85.0,1.0,Transbordamento,25.26,4.56,26.96,93.69436201780415,16.91394658753709,31.9,0.0,0.0,1.89,0.01
B78,0.0315,1.0,45,31.9,79.1,rua,0.4,18.75,0.13,60.64,0.0425,60.64,85.0,1.0,Transbordamento,25.26,4.56,26.96,93.69436201780415,16.91394658753709,31.9,0.0,0.0,1.89,0.01
B80,0.0315,1.0,45,31.9,79.1,rua,0.4,18.75,0.13,60.64,0.0425,60.64,85.0,1.0,Transbordamento,25.26,4.56,26.96,93.69436201780415,16.91394658753709,31.9,0.0,0.0,1.89,0.01
B82,0.0315,1.0,45,31.9,79.1,rua,0.4,18.75,0.13,60.64,0.0425,60.64,85.0,1.0,Transbordamento,25.26,4.56,26.96,93.69436201780415,16.91394658753709,31.9,0.0,0.0,1.89,0.01
B84,0.0315,1.0,45,31.9,79.1,rua,0.4,18.75,0.13,60.64,0.0425,60.64,85.0,1.0,Transbordamento,25.26,4.56,26.96,93.69436201780415,16.91394658753709,31.9,0.0,0.0,1.89,0.01
B85,0.0315,1.29,45,31.9,79.1,rua,0.4,18.75,0.21,,,0.21,85.0,1.0,Normal,25.27,4.5,27.0,93.5925925925926,16.666666666666664,31.9,0.0,0.0,1.92,0.01
B86,0.0315,1.29,45,31.9,79.1,rua,0.4,18.75,0.21,,,0.21,85.0,1.0,Normal,25.27,4.5,27.0,93.5925925925926,16.666666666666664,31.9,0.0,0.0,1.92,0.01
B88,0.0315,1.29,45,31.9,79.1,rua,0.4,18.75,0.21,,,0.21,85.0,1.0,Normal,25.27,4.5,27.0,93.5925925925926,16.666666666666664,31.9,0.0,0.0,1.92,0.01
B90,0.0315,1.29,45,31.9,79.1,rua,0.4,18.75,0.21,,,0.21,85.0,1.0,Normal,25.27,4.5,27.0,93.5925925925926,16.666666666666664,31.9,0.0,0.0,1.92,0.01
B92,0.0315,1.29,45,31.9,79.1,rua,0.4,18.75,1.25,220.85,0.0426,0.0,85.0,1.075,Normal,25.27,4.5,27.0,93.5925925925926,16.666666666666664,31.9,0.0,0.0,1.92,0.01
B94,0.0315,1.29,45,31.9,79.1,rua,0.4,18.75,1.25,220.85,0.0426,0.0,85.0,1.075,Normal,25.27,4.5,27.0,93.5925925925926,16.666666666666664,31.9,0.0,0.0,1.92,0.01
B96,0.0315,1.29,45,31.9,79.1,rua,0.4,18.75,1.25,220.85,0.0426,0.0,85.0,1.075,Normal,25.27,4.5,27.0,93.5925925925926,16.666666666666664,31.9,0.0,0.0,1.92,0.01
B95,0.0315,1.29,45,31.9,79.1,rua,0.4,18.75,1.08,0.675,0.000,0.0,85.0,1.075,Normal,25.27,4.5,27.0,93.5925925925926,16.666666666666664,31.9,0.0,0.0,1.92,0.01
B93,0.0315,1.29,45,31.9,79.1,rua,0.4,18.75,1.08,0.675,0.000,0.0,85.0,1.075,Normal,25.28,4.5,27.01,93.59496482784154,16.660496112550906,31.9,0.0,0.0,1.92,0.01
B91,0.0315,1.29,45,31.9,79.1,rua,0.4,18.75,1.08,0.675,0.000,0.0,85.0,1.075,Normal,25.27,4.5,27.0,93.5925925925926,16.666666666666664,31.9,0.0,0.0,1.92,0.01
B89,0.0315,1.29,45,31.9,79.1,rua,0.4,18.75,0.07,24.37,0.017,24.37,85.0,1.0,Transbordamento,25.27,4.5,27.0,93.5925925925926,16.666666666666664,31.9,0.0,0.0,1.92,0.01
B87,0.0315,1.29,45,31.9,79.1,rua,0.4,18.75,0.07,24.37,0.017,24.37,85.0,1.0,Transbordamento,25.27,4.5,27.0,93.5925925925926,16.666666666666664,31.9,0.0,0.0,1.92,0.01
B116,0.0315,1.29,45,31.9,79.1,rua,0.4,18.75,1.16,0.759,0.159,0.0,85.0,1.0,Normal,25.27,4.5,27.0,93.5925925925926,16.666666666666664,31.9,0.0,0.0,1.92,0.01
B114,0.0315,1.29,45,31.9,79.1,rua,0.4,18.75,1.16,0.759,0.159,0.0,85.0,1.0,Normal,25.27,4.5,27.0,93.5925925925926,16.666666666666664,31.9,0.0,0.0,1.92,0.01
B112,0.0315,1.29,45,31.9,79.1,rua,0.4,18.75,1.16,0.759,0.159,0.0,85.0,1.0,Normal,25.27,4.5,27.0,93.5925925925926,16.666666666666664,31.9,0.0,0.0,1.92,0.01
B110,0.0315,1.29,45,31.9,79.1,rua,0.4,18.75,1.23,369.32,0.034,0.0,85.0,1.0,Normal,25.27,4.5,27.0,93.5925925925926,16.666666666666664,31.9,0.0,0.0,1.92,0.01
B50,0.0315,1.0,45,31.9,79.1,rua,0.4,18.75,0.15,48.41,0.0341,29.33939393939394,85.0,1.65,Transbordamento,25.26,4.56,26.96,93.69436201780415,16.91394658753709,31.9,0.0,0.0,1.89,0.01
B52,0.0315,1.0,45,31.9,79.1,rua,0.4,18.75,0.15,48.41,0.0341,29.33939393939394,85.0,1.65,Transbordamento,25.26,4.56,26.96,93.69436201780415,16.91394658753709,31.9,0.0,0.0,1.89,0.01
