NOME,AREA,DECL,DURC,VCHU,IMPV,TIPO,DIAM,LESC,PMAX,VAZT,VTOT,RAZA,KSAT,ALTC,CLBO,VSUP,VINF,VGER,PSUP,PINF,VINI,VEVA,VRET,VSTO,ERRO
B113,0.0315,1.29,30,13.9,79.1,rua,0.4,18.75,1.00,0.604,0.004,0.0,85.0,1.0,Normal,11.15,2.9,11.17,99.82094897045658,25.962399283795882,13.9,0.0,0.0,0.02,0.0
B111,0.0315,1.29,30,13.9,79.1,rua,0.4,18.75,1.00,0.604,0.004,0.0,85.0,1.0,Normal,11.15,2.9,11.17,99.82094897045658,25.962399283795882,13.9,0.0,0.0,0.02,0.0
B109,0.0315,1.29,30,13.9,79.1,rua,0.4,18.75,1.01,0.609,0.009,0.0,85.0,1.0,Normal,11.15,2.9,11.17,99.82094897045658,25.962399283795882,13.9,0.0,0.0,0.02,0.0
B107,0.0315,1.29,30,13.9,79.1,rua,0.4,18.75,1.01,0.609,0.009,0.0,85.0,1.0,Normal,11.15,2.9,11.17,99.82094897045658,25.962399283795882,13.9,0.0,0.0,0.02,0.0
B105,0.0315,1.29,30,13.9,79.1,rua,0.4,18.75,1.01,0.609,0.009,0.0,85.0,1.0,Normal,11.15,2.9,11.17,99.82094897045658,25.962399283795882,13.9,0.0,0.0,0.02,0.0
B103,0.0315,1.29,30,13.9,79.1,rua,0.4,18.75,1.01,0.609,0.009,0.0,85.0,1.0,Normal,11.15,2.9,11.17,99.82094897045658,25.962399283795882,13.9,0.0,0.0,0.02,0.0
B101,0.0315,1.29,30,13.9,79.1,rua,0.4,18.75,1.00,0.604,0.004,0.0,85.0,1.0,Normal,11.15,2.9,11.17,99.82094897045658,25.962399283795882,13.9,0.0,0.0,0.02,0.0
BB118,0.0618,3.74,30,13.9,83.0,rua,0.4,22.0,1.06,0.661,,0.4860294117647059,85.0,1.36,Normal,11.7,2.36,11.71,99.91460290350128,20.153714773697693,13.9,0.0,0.0,0.02,0.01
B99,0.0618,1.29,30,13.9,83.0,rua,0.4,18.75,1.00,0.604,0.004,0.0,85.0,1.0,Normal,11.53,2.36,11.54,99.91334488734836,20.45060658578856,13.9,0.0,0.0,0.01,0.01
B28,0.0618,1.0,30,13.9,83.0,rua,0.4,18.75,1.36,281.07,0.0142,0.0,85.0,1.0,Normal,11.49,2.36,11.5,99.91304347826087,20.52173913043478,13.9,0.0,0.0,0.01,0.01
B115,0.0315,1.29,30,13.9,79.1,rua,0.4,18.75,1.00,0.604,0.004,0.0,85.0,1.0,Normal,11.15,2.9,11.17,99.82094897045658,25.962399283795882,13.9,0.0,0.0,0.02,0.0
B22,0.0315,1.0,30,13.9,79.1,rua,0.4,18.75,1.23,0.828,0.228,0.0,85.0,1.0,Normal,11.13,2.9,11.14,99.91023339317773,26.032315978456012,13.9,0.0,0.0,0.01,0.0
B20,0.0315,1.0,30,13.9,79.1,rua,0.4,18.75,1.23,0.828,0.228,0.0,85.0,1.0,Normal,11.13,2.9,11.14,99.91023339317773,26.032315978456012,13.9,0.0,0.0,0.01,0.0
B18,0.0315,1.0,30,13.9,79.1,rua,0.4,18.75,1.23,0.828,0.228,0.0,85.0,1.0,Normal,11.13,2.9,11.14,99.91023339317773,26.032315978456012,13.9,0.0,0.0,0.01,0.0
B16,0.0315,1.0,30,13.9,79.1,rua,0.4,18.75,1.02,0.618,0.038,0.0,85.0,0.98,Normal,11.13,2.9,11.14,99.91023339317773,26.032315978456012,13.9,0.0,0.0,0.01,0.0
B14,0.0315,1.0,30,13.9,79.1,rua,0.4,18.75,1.02,0.618,0.038,0.0,85.0,0.98,Normal,11.13,2.9,11.14,99.91023339317773,26.032315978456012,13.9,0.0,0.0,0.01,0.0
B12,0.0315,1.0,30,13.9,79.1,rua,0.4,18.75,1.02,0.618,0.038,0.0,85.0,0.98,Normal,11.13,2.9,11.14,99.91023339317773,26.032315978456012,13.9,0.0,0.0,0.01,0.0
B10,0.0315,1.0,30,13.9,79.1,rua,0.4,18.75,1.02,0.618,0.038,0.0,85.0,0.98,Normal,11.13,2.9,11.14,99.91023339317773,26.032315978456012,13.9,0.0,0.0,0.01,0.0
B8,0.0315,1.0,30,13.9,79.1,rua,0.4,18.75,1.00,0.603,0.003,0.0,85.0,1.0,Normal,11.13,2.9,11.14,99.91023339317773,26.032315978456012,13.9,0.0,0.0,0.01,0.0
B6,0.0315,1.0,30,13.9,79.1,rua,0.4,18.75,1.00,0.603,0.003,0.0,85.0,1.0,Normal,11.13,2.9,11.14,99.91023339317773,26.032315978456012,13.9,0.0,0.0,0.01,0.0
B4,0.0315,1.0,30,13.9,79.1,rua,0.4,18.75,1.00,0.603,0.003,0.0,85.0,1.0,Normal,11.13,2.9,11.14,99.91023339317773,26.032315978456012,13.9,0.0,0.0,0.01,0.0
B2,0.0315,1.0,30,13.9,79.1,rua,0.4,18.75,1.00,0.603,0.003,0.0,85.0,1.0,Normal,11.13,2.9,11.14,99.91023339317773,26.032315978456012,13.9,0.0,0.0,0.01,0.0
B29,0.0315,1.0,30,13.9,79.1,rua,0.4,18.75,1.00,90.44,0.0176,0.0,85.0,1.0,Normal,11.13,2.9,11.14,99.91023339317773,26.032315978456012,13.9,0.0,0.0,0.01,0.0
B31,0.0315,1.0,30,13.9,79.1,rua,0.4,18.75,1.00,90.44,0.0176,0.0,85.0,1.0,Normal,11.13,2.9,11.14,99.91023339317773,26.032315978456012,13.9,0.0,0.0,0.01,0.0
B33,0.0315,1.0,30,13.9,79.1,rua,0.4,18.75,1.00,90.44,0.0176,0.0,85.0,1.0,Normal,11.13,2.9,11.14,99.91023339317773,26.032315978456012,13.9,0.0,0.0,0.01,0.0
B35.,0.0315,1.0,30,13.9,79.1,rua,0.4,18.75,0.22,,,0.17886178861788618,85.0,1.23,Normal,11.13,2.9,11.14,99.91023339317773,26.032315978456012,13.9,0.0,0.0,0.01,0.0
B37,0.0315,1.0,30,13.9,79.1,rua,0.4,18.75,0.22,,,0.17886178861788618,85.0,1.23,Normal,11.13,2.9,11.14,99.91023339317773,26.032315978456012,13.9,0.0,0.0,0.01,0.0
B39,0.0315,1.0,30,13.9,79.1,rua,0.4,18.75,0.22,,,0.17886178861788618,85.0,1.23,Normal,11.13,2.9,11.14,99.91023339317773,26.032315978456012,13.9,0.0,0.0,0.01,0.0
B41,0.0315,1.0,30,13.9,79.1,rua,0.4,18.75,0.29,,,0.23577235772357721,85.0,1.23,Normal,11.13,2.9,11.14,99.91023339317773,26.032315978456012,13.9,0.0,0.0,0.01,0.0
B43,0.0315,1.0,30,13.9,79.1,rua,0.4,18.75,0.29,,,0.23577235772357721,85.0,1.23,Normal,11.13,2.9,11.14,99.91023339317773,26.032315978456012,13.9,0.0,0.0,0.01,0.0
B27,0.0618,1.0,30,13.9,83.0,rua,0.4,18.75,1.00,90.44,0.0176,0.0,85.0,1.0,Normal,11.49,2.36,11.5,99.91304347826087,20.52173913043478,13.9,0.0,0.0,0.01,0.01
B25,0.0618,1.0,30,13.9,83.0,rua,0.4,18.75,1.36,281.07,0.0142,0.0,85.0,1.0,Normal,11.49,2.36,11.5,99.91304347826087,20.52173913043478,13.9,0.0,0.0,0.01,0.01
B24,0.0618,1.0,30,13.9,83.0,rua,0.4,18.75,1.23,0.828,0.228,0.0,85.0,1.0,Normal,11.49,2.36,11.5,99.91304347826087,20.52173913043478,13.9,0.0,0.0,0.01,0.01
B67,0.0618,1.0,30,13.9,83.0,rua,0.4,18.75,0.24,23.02,0.0071,26.30857142857143,85.0,0.875,Transbordamento,11.49,2.36,11.5,99.91304347826087,20.52173913043478,13.9,0.0,0.0,0.01,0.01
B68,0.0618,1.0,30,13.9,83.0,rua,0.4,18.75,0.12,57.74,0.0176,57.74,85.0,1.0,Transbordamento,11.49,2.36,11.5,99.91304347826087,20.52173913043478,13.9,0.0,0.0,0.01,0.01
B98,0.0618,1.29,30,13.9,83.0,rua,0.4,18.75,1.15,213.58,0.0177,0.0,85.0,1.075,Normal,11.53,2.36,11.54,99.91334488734836,20.45060658578856,13.9,0.0,0.0,0.01,0.01
B97,0.0618,1.29,30,13.9,83.0,rua,0.4,12.75,1.08,0.675,0.000,0.0,85.0,1.075,Normal,11.39,2.36,11.39,100.0,20.719929762949953,13.9,0.0,0.0,0.01,0.01
B46,0.042,1.0,30,13.9,82.0,rua,0.6,18.75,0.45,501.60,0.013,418.00000000000006,85.0,1.2,Transbordamento,11.48,2.5,11.49,99.91296779808529,21.75805047867711,13.9,0.0,0.0,0.01,0.0
B45,0.0721,1.0,30,13.9,82.7,rua,0.4,18.75,0.29,,,0.23577235772357721,85.0,1.23,Normal,11.41,2.4,11.42,99.91243432574431,21.015761821366024,13.9,0.0,0.0,0.01,0.01
B47,0.0738,1.0,30,13.9,82.1,rua,0.6,18.75,0.32,486.84,0.0154,389.472,85.0,1.25,Transbordamento,11.32,2.49,11.33,99.9117387466902,21.977052074139454,13.9,0.0,0.0,0.01,0.01
B44,0.042,1.0,30,13.9,79.1,rua,0.6,18.75,0.45,501.60,0.013,418.00000000000006,85.0,1.2,Transbordamento,11.08,2.9,11.09,99.90982867448152,26.149684400360684,13.9,0.0,0.0,0.01,0.0
B122,0.0618,3.74,30,13.9,83.0,rua,0.4,23.0,1.13,454.23,0.00724,0.5345588235294118,85.0,1.36,Normal,11.7,2.36,11.72,99.82935153583617,20.136518771331055,13.9,0.0,0.0,0.02,0.01
B124,0.0315,3.74,30,13.9,79.1,rua,0.4,18.75,0.29,524.19,0.0106,524.19,85.0,1.0,Transbordamento,11.23,2.9,11.25,99.82222222222222,25.77777777777778,13.9,0.0,0.0,0.03,0.0
B126,0.0315,3.74,30,13.9,79.1,rua,0.4,18.75,0.29,524.19,0.0106,524.19,85.0,1.0,Transbordamento,11.23,2.9,11.25,99.82222222222222,25.77777777777778,13.9,0.0,0.0,0.03,0.0
B128,0.0315,3.74,30,13.9,79.1,rua,0.4,18.75,0.29,524.19,0.0106,524.19,85.0,1.0,Transbordamento,11.23,2.9,11.25,99.82222222222222,25.77777777777778,13.9,0.0,0.0,0.03,0.0
B130,0.0315,3.74,30,13.9,79.1,rua,0.6,18.75,0.28,644.55,0.0142,314.4146341463415,85.0,2.05,Transbordamento,11.23,2.9,11.25,99.82222222222222,25.77777777777778,13.9,0.0,0.0,0.03,0.0
B132,0.0315,10.0,30,13.9,79.1,rua,0.6,18.75,0.28,644.55,0.0142,314.4146341463415,85.0,2.05,Transbordamento,11.26,2.89,11.29,99.73427812223207,25.597874224977858,13.9,0.0,0.0,0.04,0.0
B135,0.0315,10.0,30,13.9,79.1,rua,0.6,18.75,0.28,644.55,0.0142,314.4146341463415,85.0,2.05,Transbordamento,11.26,2.89,11.29,99.73427812223207,25.597874224977858,13.9,0.0,0.0,0.04,0.0
B137,0.0315,10.0,30,13.9,79.1,rua,0.6,18.75,0.28,644.55,0.0142,314.4146341463415,85.0,2.05,Transbordamento,11.26,2.89,11.29,99.73427812223207,25.597874224977858,13.9,0.0,0.0,0.04,0.0
BBB118,0.0618,1.29,30,13.9,83.0,rua,0.4,18.75,1.04,416.41,0.0177,0.0,85.0,1.0,Normal,11.53,2.36,11.54,99.91334488734836,20.45060658578856,13.9,0.0,0.0,0.01,0.01
B48,0.0618,1.0,30,13.9,83.0,rua,0.4,18.75,0.14,,,0.08484848484848487,85.0,1.65,Normal,11.49,2.36,11.5,99.91304347826087,20.52173913043478,13.9,0.0,0.0,0.01,0.01
BB117,0.0618,1.29,30,13.9,83.0,rua,0.4,18.75,1.00,0.604,0.004,0.0,85.0,1.0,Normal,11.53,2.36,11.54,99.91334488734836,20.45060658578856,13.9,0.0,0.0,0.01,0.01
B83,0.0315,1.0,30,13.9,79.1,rua,0.4,18.75,0.22,,,0.22,85.0,1.0,Normal,11.13,2.9,11.14,99.91023339317773,26.032315978456012,13.9,0.0,0.0,0.01,0.0
B81,0.0315,1.0,30,13.9,79.1,rua,0.4,18.75,0.22,,,0.22,85.0,1.0,Normal,11.13,2.9,11.14,99.91023339317773,26.032315978456012,13.9,0.0,0.0,0.01,0.0
B79,0.0315,1.0,30,13.9,79.1,rua,0.4,18.75,0.22,,,0.22,85.0,1.0,Normal,11.13,2.9,11.14,99.91023339317773,26.032315978456012,13.9,0.0,0.0,0.01,0.0
B77,0.0315,1.0,30,13.9,79.1,rua,0.4,18.75,0.22,,,0.22,85.0,1.0,Normal,11.13,2.9,11.14,99.91023339317773,26.032315978456012,13.9,0.0,0.0,0.01,0.0
B75,0.0315,1.0,30,13.9,79.1,rua,0.4,18.75,0.22,,,0.22,85.0,1.0,Normal,11.13,2.9,11.14,99.91023339317773,26.032315978456012,13.9,0.0,0.0,0.01,0.0
B73,0.0315,1.0,30,13.9,79.1,rua,0.4,18.75,0.85,214.47,0.0105,0.452,85.0,1.0,Normal,11.13,2.9,11.14,99.91023339317773,26.032315978456012,13.9,0.0,0.0,0.01,0.0
B71,0.0315,1.0,30,13.9,79.1,rua,0.4,18.75,0.85,214.47,0.0105,0.452,85.0,1.0,Normal,11.13,2.9,11.14,99.91023339317773,26.032315978456012,13.9,0.0,0.0,0.01,0.0
B69,0.0315,1.0,30,13.9,79.1,rua,0.4,18.75,0.85,214.47,0.0105,0.452,85.0,1.0,Normal,11.13,2.9,11.14,99.91023339317773,26.032315978456012,13.9,0.0,0.0,0.01,0.0
B70,0.0315,1.0,30,13.9,79.1,rua,0.4,18.75,0.12,57.74,0.0176,57.74,85.0,1.0,Transbordamento,11.13,2.9,11.14,99.91023339317773,26.032315978456012,13.9,0.0,0.0,0.01,0.0
B72,0.0315,1.0,30,13.9,79.1,rua,0.4,18.75,0.12,57.74,0.0176,57.74,85.0,1.0,Transbordamento,11.13,2.9,11.14,99.91023339317773,26.032315978456012,13.9,0.0,0.0,0.01,0.0
B74,0.0315,1.0,30,13.9,79.1,rua,0.4,18.75,0.12,57.74,0.0176,57.74,85.0,1.0,Transbordamento,11.13,2.9,11.14,99.91023339317773,26.032315978456012,13.9,0.0,0.0,0.01,0.0
B76,0.0315,1.0,30,13.9,79.1,rua,0.4,18.75,0.13,57.87,0.0175,57.87,85.0,1.0,Transbordamento,11.13,2.9,11.14,99.91023339317773,26.032315978456012,13.9,0.0,0.0,0.01,0.0
B78,0.0315,1.0,30,13.9,79.1,rua,0.4,18.75,0.13,57.87,0.0175,57.87,85.0,1.0,Transbordamento,11.13,2.9,11.14,99.91023339317773,26.032315978456012,13.9,0.0,0.0,0.01,0.0
B80,0.0315,1.0,30,13.9,79.1,rua,0.4,18.75,0.13,57.87,0.0175,57.87,85.0,1.0,Transbordamento,11.13,2.9,11.14,99.91023339317773,26.032315978456012,13.9,0.0,0.0,0.01,0.0
B82,0.0315,1.0,30,13.9,79.1,rua,0.4,18.75,0.13,57.87,0.0175,57.87,85.0,1.0,Transbordamento,11.13,2.9,11.14,99.91023339317773,26.032315978456012,13.9,0.0,0.0,0.01,0.0
B84,0.0315,1.0,30,13.9,79.1,rua,0.4,18.75,0.13,57.87,0.0175,57.87,85.0,1.0,Transbordamento,11.13,2.9,11.14,99.91023339317773,26.032315978456012,13.9,0.0,0.0,0.01,0.0
B85,0.0315,1.29,30,13.9,79.1,rua,0.4,18.75,0.13,,,0.13,85.0,1.0,Normal,11.15,2.9,11.17,99.82094897045658,25.962399283795882,13.9,0.0,0.0,0.02,0.0
B86,0.0315,1.29,30,13.9,79.1,rua,0.4,18.75,0.13,,,0.13,85.0,1.0,Normal,11.15,2.9,11.17,99.82094897045658,25.962399283795882,13.9,0.0,0.0,0.02,0.0
B88,0.0315,1.29,30,13.9,79.1,rua,0.4,18.75,0.13,,,0.13,85.0,1.0,Normal,11.15,2.9,11.17,99.82094897045658,25.962399283795882,13.9,0.0,0.0,0.02,0.0
B90,0.0315,1.29,30,13.9,79.1,rua,0.4,18.75,0.13,,,0.13,85.0,1.0,Normal,11.15,2.9,11.17,99.82094897045658,25.962399283795882,13.9,0.0,0.0,0.02,0.0
B92,0.0315,1.29,30,13.9,79.1,rua,0.4,18.75,1.15,213.58,0.0177,0.0,85.0,1.075,Normal,11.15,2.9,11.17,99.82094897045658,25.962399283795882,13.9,0.0,0.0,0.02,0.0
B94,0.0315,1.29,30,13.9,79.1,rua,0.4,18.75,1.15,213.58,0.0177,0.0,85.0,1.075,Normal,11.15,2.9,11.17,99.82094897045658,25.962399283795882,13.9,0.0,0.0,0.02,0.0
B96,0.0315,1.29,30,13.9,79.1,rua,0.4,18.75,1.15,213.58,0.0177,0.0,85.0,1.075,Normal,11.15,2.9,11.17,99.82094897045658,25.962399283795882,13.9,0.0,0.0,0.02,0.0
B95,0.0315,1.29,30,13.9,79.1,rua,0.4,18.75,1.08,0.675,0.000,0.0,85.0,1.075,Normal,11.15,2.9,11.17,99.82094897045658,25.962399283795882,13.9,0.0,0.0,0.02,0.0
B93,0.0315,1.29,30,13.9,79.1,rua,0.4,18.75,1.08,0.675,0.000,0.0,85.0,1.075,Normal,11.16,2.9,11.17,99.91047448522829,25.962399283795882,13.9,0.0,0.0,0.02,0.0
B91,0.0315,1.29,30,13.9,79.1,rua,0.4,18.75,1.08,0.675,0.000,0.0,85.0,1.075,Normal,11.15,2.9,11.17,99.82094897045658,25.962399283795882,13.9,0.0,0.0,0.02,0.0
B89,0.0315,1.29,30,13.9,79.1,rua,0.4,18.75,0.07,23.20,0.00703,23.2,85.0,1.0,Transbordamento,11.15,2.9,11.17,99.82094897045658,25.962399283795882,13.9,0.0,0.0,0.02,0.0
B87,0.0315,1.29,30,13.9,79.1,rua,0.4,18.75,0.07,23.20,0.00703,23.2,85.0,1.0,Transbordamento,11.15,2.9,11.17,99.82094897045658,25.962399283795882,13.9,0.0,0.0,0.02,0.0
B116,0.0315,1.29,30,13.9,79.1,rua,0.4,18.75,1.04,416.41,0.0177,0.0,85.0,1.0,Normal,11.15,2.9,11.17,99.82094897045658,25.962399283795882,13.9,0.0,0.0,0.02,0.0
B114,0.0315,1.29,30,13.9,79.1,rua,0.4,18.75,1.04,416.41,0.0177,0.0,85.0,1.0,Normal,11.15,2.9,11.17,99.82094897045658,25.962399283795882,13.9,0.0,0.0,0.02,0.0
B112,0.0315,1.29,30,13.9,79.1,rua,0.4,18.75,1.04,416.41,0.0177,0.0,85.0,1.0,Normal,11.15,2.9,11.17,99.82094897045658,25.962399283795882,13.9,0.0,0.0,0.02,0.0
B110,0.0315,1.29,30,13.9,79.1,rua,0.4,18.75,1.09,335.87,0.0141,0.0,85.0,1.0,Normal,11.15,2.9,11.17,99.82094897045658,25.962399283795882,13.9,0.0,0.0,0.02,0.0
B50,0.0315,1.0,30,13.9,79.1,rua,0.4,18.75,0.14,,,0.08484848484848487,85.0,1.65,Normal,11.13,2.9,11.14,99.91023339317773,26.032315978456012,13.9,0.0,0.0,0.01,0.0
B52,0.0315,1.0,30,13.9,79.1,rua,0.4,18.75,0.14,,,0.08484848484848487,85.0,1.65,Normal,11.13,2.9,11.14,99.91023339317773,26.032315978456012,13.9,0.0,0.0,0.01,0.0
B54,0.0315,1.0,30,13.9,79.1,rua,0.4,18.75,0.31,,,0.1878787878787879,85.0,1.65,Normal,11.13,2.9,11.14,99.91023339317773,26.032315978456012,13.9,0.0,0.0,0.01,0.0
B56,0.0315,1.0,30,13.9,79.1,rua,0.4,18.75,0.31,,,0.1878787878787879,85.0,1.65,Normal,11.13,2.9,11.14,99.91023339317773,26.032315978456012,13.9,0.0,0.0,0.01,0.0
