NOME,AREA,DECL,DURC,VCHU,IMPV,TIPO,DIAM,LESC,PMAX,VAZT,VTOT,RAZA,KSAT,ALTC,CLBO,VSUP,VINF,VGER,PSUP,PINF,VINI,VEVA,VRET,VSTO,ERRO
B38,0.0315,1.0,75,48.8,79.1,rua,0.6,18.75,0.40,461.88,0.0404,375.5121951219512,85.0,1.23,Transbordamento,38.6,5.21,42.74,90.31352363125878,12.189985961628452,48.8,0.0,0.0,4.6,0.01
B36,0.0315,1.0,75,48.8,79.1,rua,0.6,18.75,0.40,461.88,0.0404,375.5121951219512,85.0,1.23,Transbordamento,38.6,5.21,42.74,90.31352363125878,12.189985961628452,48.8,0.0,0.0,4.6,0.01
B34,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.37,400.05,0.0404,0.0,85.0,1.0,Normal,38.6,5.21,42.74,90.31352363125878,12.189985961628452,48.8,0.0,0.0,4.6,0.01
B32,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.37,400.05,0.0404,0.0,85.0,1.0,Normal,38.6,5.21,42.74,90.31352363125878,12.189985961628452,48.8,0.0,0.0,4.6,0.01
B30,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.37,400.05,0.0404,0.0,85.0,1.0,Normal,38.6,5.21,42.74,90.31352363125878,12.189985961628452,48.8,0.0,0.0,4.6,0.01
B9,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.73,242.67,0.0538,0.0,85.0,0.98,Normal,38.6,5.21,42.74,90.31352363125878,12.189985961628452,48.8,0.0,0.0,4.6,0.01
B7,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.30,0.902,0.302,0.0,85.0,1.0,Normal,38.6,5.21,43.2,89.35185185185185,12.060185185185185,48.8,0.0,0.0,4.6,0.01
B5,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.30,0.902,0.302,0.0,85.0,1.0,Normal,38.6,5.21,42.74,90.31352363125878,12.189985961628452,48.8,0.0,0.0,4.6,0.01
B3,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.30,0.902,0.302,0.0,85.0,1.0,Normal,38.6,5.21,42.74,90.31352363125878,12.189985961628452,48.8,0.0,0.0,4.6,0.01
B1,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.30,0.902,0.302,0.0,85.0,1.0,Normal,38.6,5.21,43.2,89.35185185185185,12.060185185185185,48.8,0.0,0.0,4.6,0.01
B23,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.93,283.15,0.054,0.0,85.0,1.0,Normal,38.6,5.21,43.2,89.35185185185185,12.060185185185185,48.8,0.0,0.0,4.6,0.01
B21,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.93,283.15,0.054,0.0,85.0,1.0,Normal,38.6,5.21,42.74,90.31352363125878,12.189985961628452,48.8,0.0,0.0,4.6,0.01
B19,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.93,283.15,0.054,0.0,85.0,1.0,Normal,38.6,5.21,42.74,90.31352363125878,12.189985961628452,48.8,0.0,0.0,4.6,0.01
B17,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.93,283.15,0.054,0.0,85.0,1.0,Normal,38.6,5.21,42.74,90.31352363125878,12.189985961628452,48.8,0.0,0.0,4.6,0.01
B15,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.73,242.67,0.0538,0.0,85.0,0.98,Normal,38.6,5.21,42.74,90.31352363125878,12.189985961628452,48.8,0.0,0.0,4.6,0.01
B13,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.73,242.67,0.0538,0.0,85.0,0.98,Normal,38.6,5.21,42.74,90.31352363125878,12.189985961628452,48.8,0.0,0.0,4.6,0.01
B11,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.73,242.67,0.0538,0.0,85.0,0.98,Normal,38.6,5.21,42.74,90.31352363125878,12.189985961628452,48.8,0.0,0.0,4.6,0.01
B129,0.0315,10.0,75,48.8,79.1,rua,0.4,18.75,0.15,87.61,0.0848,42.736585365853664,85.0,2.05,Transbordamento,38.66,5.21,42.89,90.13756120307764,12.147353695500117,48.8,0.0,0.0,4.7,0.01
B127,0.0315,10.0,75,48.8,79.1,rua,0.4,18.75,0.15,87.61,0.0848,42.736585365853664,85.0,2.05,Transbordamento,38.66,5.21,42.89,90.13756120307764,12.147353695500117,48.8,0.0,0.0,4.7,0.01
B125,0.0315,10.0,75,48.8,79.1,rua,0.4,18.75,0.15,87.61,0.0848,42.736585365853664,85.0,2.05,Transbordamento,38.66,5.21,42.89,90.13756120307764,12.147353695500117,48.8,0.0,0.0,4.7,0.01
B123,0.0315,3.74,75,48.8,79.1,rua,0.4,18.75,0.15,87.61,0.0848,42.736585365853664,85.0,2.05,Transbordamento,38.64,5.21,42.84,90.19607843137254,12.161531279178336,48.8,0.0,0.0,4.67,0.01
B121,0.0315,3.74,75,48.8,79.1,rua,0.4,18.75,0.13,41.86,0.0405,41.86,85.0,1.0,Transbordamento,38.64,5.21,42.84,90.19607843137254,12.161531279178336,48.8,0.0,0.0,4.67,0.01
B120,0.0315,3.74,75,48.8,79.1,rua,0.4,18.75,0.13,41.86,0.0405,41.86,85.0,1.0,Transbordamento,38.64,5.21,42.84,90.19607843137254,12.161531279178336,48.8,0.0,0.0,4.67,0.01
B119,0.0315,3.74,75,48.8,79.1,rua,0.4,18.75,0.13,41.86,0.0405,41.86,85.0,1.0,Transbordamento,38.64,5.21,42.84,90.19607843137254,12.161531279178336,48.8,0.0,0.0,4.67,0.01
B113,0.0315,1.29,75,48.8,79.1,rua,0.4,18.75,1.22,0.824,0.224,0.0,85.0,1.0,Normal,38.61,5.21,42.76,90.29466791393827,12.184284377923294,48.8,0.0,0.0,4.62,0.01
B111,0.0315,1.29,75,48.8,79.1,rua,0.4,18.75,1.22,0.824,0.224,0.0,85.0,1.0,Normal,38.61,5.21,42.76,90.29466791393827,12.184284377923294,48.8,0.0,0.0,4.62,0.01
B109,0.0315,1.29,75,48.8,79.1,rua,0.4,18.75,1.33,0.932,0.332,0.0,85.0,1.0,Normal,38.61,5.21,42.76,90.29466791393827,12.184284377923294,48.8,0.0,0.0,4.62,0.01
B107,0.0315,1.29,75,48.8,79.1,rua,0.4,18.75,1.33,0.932,0.332,0.0,85.0,1.0,Normal,38.61,5.21,42.76,90.29466791393827,12.184284377923294,48.8,0.0,0.0,4.62,0.01
B105,0.0315,1.29,75,48.8,79.1,rua,0.4,18.75,1.33,0.932,0.332,0.0,85.0,1.0,Normal,38.61,5.21,42.76,90.29466791393827,12.184284377923294,48.8,0.0,0.0,4.62,0.01
B103,0.0315,1.29,75,48.8,79.1,rua,0.4,18.75,1.33,0.932,0.332,0.0,85.0,1.0,Normal,38.61,5.21,42.76,90.29466791393827,12.184284377923294,48.8,0.0,0.0,4.62,0.01
B101,0.0315,1.29,75,48.8,79.1,rua,0.4,18.75,1.30,0.903,0.303,0.0,85.0,1.0,Normal,38.61,5.21,42.76,90.29466791393827,12.184284377923294,48.8,0.0,0.0,4.62,0.01
BB118,0.0618,3.74,75,48.8,83.0,rua,0.4,22.0,1.27,0.866,,0.6367647058823529,85.0,1.36,Normal,40.51,4.24,43.91,92.25688909132317,9.656114780232294,48.8,0.0,0.0,3.77,0.03
B99,0.0618,1.29,75,48.8,83.0,rua,0.4,18.75,1.30,0.903,0.303,0.0,85.0,1.0,Normal,40.42,4.24,43.75,92.38857142857142,9.691428571428572,48.8,0.0,0.0,3.7,0.03
B28,0.0618,1.0,75,48.8,83.0,rua,0.4,18.75,1.83,309.93,0.054,0.0,85.0,1.0,Normal,40.39,4.24,43.71,92.40448409974834,9.700297414779227,48.8,0.0,0.0,3.69,0.03
B115,0.0315,1.29,75,48.8,79.1,rua,0.4,18.75,1.22,0.824,0.224,0.0,85.0,1.0,Normal,38.61,5.21,42.76,90.29466791393827,12.184284377923294,48.8,0.0,0.0,4.62,0.01
B22,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.76,112.39,0.0676,0.0,85.0,1.0,Normal,38.6,5.21,42.74,90.31352363125878,12.189985961628452,48.8,0.0,0.0,4.6,0.01
B20,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.76,112.39,0.0676,0.0,85.0,1.0,Normal,38.6,5.21,42.74,90.31352363125878,12.189985961628452,48.8,0.0,0.0,4.6,0.01
B18,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.76,112.39,0.0676,0.0,85.0,1.0,Normal,38.6,5.21,42.74,90.31352363125878,12.189985961628452,48.8,0.0,0.0,4.6,0.01
B16,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.56,1.163,0.583,0.0,85.0,0.98,Normal,38.6,5.21,42.74,90.31352363125878,12.189985961628452,48.8,0.0,0.0,4.6,0.01
B14,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.56,1.163,0.583,0.0,85.0,0.98,Normal,38.6,5.21,42.74,90.31352363125878,12.189985961628452,48.8,0.0,0.0,4.6,0.01
B12,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.56,1.163,0.583,0.0,85.0,0.98,Normal,38.6,5.21,42.74,90.31352363125878,12.189985961628452,48.8,0.0,0.0,4.6,0.01
B10,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.56,1.163,0.583,0.0,85.0,0.98,Normal,38.6,5.21,42.74,90.31352363125878,12.189985961628452,48.8,0.0,0.0,4.6,0.01
B8,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.14,0.736,0.136,0.0,85.0,1.0,Normal,38.6,5.21,43.2,89.35185185185185,12.060185185185185,48.8,0.0,0.0,4.6,0.01
B6,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.14,0.736,0.136,0.0,85.0,1.0,Normal,38.6,5.21,42.74,90.31352363125878,12.189985961628452,48.8,0.0,0.0,4.6,0.01
B4,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.14,0.736,0.136,0.0,85.0,1.0,Normal,38.6,5.21,42.74,90.31352363125878,12.189985961628452,48.8,0.0,0.0,4.6,0.01
B2,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.14,0.736,0.136,0.0,85.0,1.0,Normal,38.6,5.21,42.74,90.31352363125878,12.189985961628452,48.8,0.0,0.0,4.6,0.01
B29,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.20,0.801,0.201,0.0,85.0,1.0,Normal,38.6,5.21,42.74,90.31352363125878,12.189985961628452,48.8,0.0,0.0,4.6,0.01
B31,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.20,0.801,0.201,0.0,85.0,1.0,Normal,38.6,5.21,42.74,90.31352363125878,12.189985961628452,48.8,0.0,0.0,4.6,0.01
B33,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.20,0.801,0.201,0.0,85.0,1.0,Normal,38.6,5.21,42.74,90.31352363125878,12.189985961628452,48.8,0.0,0.0,4.6,0.01
B35.,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,0.23,41.40,0.0405,33.65853658536585,85.0,1.23,Transbordamento,38.6,5.21,42.74,90.31352363125878,12.189985961628452,48.8,0.0,0.0,4.6,0.01
B37,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,0.23,41.40,0.0405,33.65853658536585,85.0,1.23,Transbordamento,38.6,5.21,42.74,90.31352363125878,12.189985961628452,48.8,0.0,0.0,4.6,0.01
B39,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,0.23,41.40,0.0405,33.65853658536585,85.0,1.23,Transbordamento,38.6,5.21,43.2,89.35185185185185,12.060185185185185,48.8,0.0,0.0,4.6,0.01
B41,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,0.33,58.71,0.0583,47.73170731707317,85.0,1.23,Transbordamento,38.6,5.21,42.74,90.31352363125878,12.189985961628452,48.8,0.0,0.0,4.6,0.01
B43,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,0.33,58.71,0.0583,47.73170731707317,85.0,1.23,Transbordamento,38.6,5.21,42.74,90.31352363125878,12.189985961628452,48.8,0.0,0.0,4.6,0.01
B27,0.0618,1.0,75,48.8,83.0,rua,0.4,18.75,1.20,0.801,0.201,0.0,85.0,1.0,Normal,40.39,4.24,43.71,92.40448409974834,9.700297414779227,48.8,0.0,0.0,3.69,0.03
B25,0.0618,1.0,75,48.8,83.0,rua,0.4,18.75,1.83,309.93,0.054,0.0,85.0,1.0,Normal,40.39,4.24,43.71,92.40448409974834,9.700297414779227,48.8,0.0,0.0,3.69,0.03
B24,0.0618,1.0,75,48.8,83.0,rua,0.4,18.75,1.76,112.39,0.0676,0.0,85.0,1.0,Normal,40.39,4.24,44.08,91.62885662431943,9.618874773139746,48.8,0.0,0.0,3.69,0.03
B67,0.0618,1.0,75,48.8,83.0,rua,0.4,18.75,0.79,36.54,0.027,0.44,85.0,0.875,Normal,40.39,4.24,43.71,92.40448409974834,9.700297414779227,48.8,0.0,0.0,3.69,0.03
B68,0.0618,1.0,75,48.8,83.0,rua,0.4,18.75,0.93,0.531,,0.531,85.0,1.0,Normal,40.39,4.24,43.71,92.40448409974834,9.700297414779227,48.8,0.0,0.0,3.69,0.03
B98,0.0618,1.29,75,48.8,83.0,rua,0.4,18.75,1.60,231.56,0.0674,0.0,85.0,1.075,Normal,40.42,4.24,43.75,92.38857142857142,9.691428571428572,48.8,0.0,0.0,3.7,0.03
B97,0.0618,1.29,75,48.8,83.0,rua,0.4,12.75,1.08,0.675,0.000,0.0,85.0,1.075,Normal,40.32,4.24,43.61,92.45585874799357,9.722540701673928,48.8,0.0,0.0,3.65,0.03
B46,0.042,1.0,75,48.8,82.0,rua,0.6,18.75,0.50,566.29,0.0497,471.9083333333333,85.0,1.2,Transbordamento,39.98,4.49,43.53,91.84470480128645,10.314725476682748,48.8,0.0,0.0,3.95,0.02
B45,0.0721,1.0,75,48.8,82.7,rua,0.4,18.75,0.33,58.71,0.0583,47.73170731707317,85.0,1.23,Transbordamento,40.22,4.32,43.58,92.29004130335015,9.912804038549794,48.8,0.0,0.0,3.73,0.03
B47,0.0738,1.0,75,48.8,82.1,rua,0.6,18.75,0.37,599.95,0.0589,479.96000000000004,85.0,1.25,Transbordamento,39.92,4.47,43.39,92.00276561419682,10.3019128831528,48.8,0.0,0.0,3.85,0.03
B44,0.042,1.0,75,48.8,79.1,rua,0.6,18.75,0.50,566.29,0.0497,471.9083333333333,85.0,1.2,Transbordamento,38.57,5.21,42.67,90.39137567377549,12.209983595031638,48.8,0.0,0.0,4.56,0.02
B122,0.0618,3.74,75,48.8,83.0,rua,0.4,23.0,1.25,480.80,0.0271,0.625735294117647,85.0,1.36,Normal,40.51,4.24,43.91,92.25688909132317,9.656114780232294,48.8,0.0,0.0,3.78,0.03
B124,0.0315,3.74,75,48.8,79.1,rua,0.4,18.75,0.31,563.90,0.0405,563.9,85.0,1.0,Transbordamento,38.64,5.21,42.84,90.19607843137254,12.161531279178336,48.8,0.0,0.0,4.67,0.01
B126,0.0315,3.74,75,48.8,79.1,rua,0.4,18.75,0.31,563.90,0.0405,563.9,85.0,1.0,Transbordamento,38.64,5.21,42.84,90.19607843137254,12.161531279178336,48.8,0.0,0.0,4.67,0.01
B128,0.0315,3.74,75,48.8,79.1,rua,0.4,18.75,0.31,563.90,0.0405,563.9,85.0,1.0,Transbordamento,38.64,5.21,42.84,90.19607843137254,12.161531279178336,48.8,0.0,0.0,4.67,0.01
B130,0.0315,3.74,75,48.8,79.1,rua,0.6,18.75,0.30,706.19,0.054,344.48292682926837,85.0,2.05,Transbordamento,38.64,5.21,42.84,90.19607843137254,12.161531279178336,48.8,0.0,0.0,4.67,0.01
B132,0.0315,10.0,75,48.8,79.1,rua,0.6,18.75,0.30,706.19,0.054,344.48292682926837,85.0,2.05,Transbordamento,38.66,5.21,42.89,90.13756120307764,12.147353695500117,48.8,0.0,0.0,4.7,0.01
B135,0.0315,10.0,75,48.8,79.1,rua,0.6,18.75,0.30,706.19,0.054,344.48292682926837,85.0,2.05,Transbordamento,38.66,5.21,42.89,90.13756120307764,12.147353695500117,48.8,0.0,0.0,4.7,0.01
B137,0.0315,10.0,75,48.8,79.1,rua,0.6,18.75,0.30,706.19,0.054,344.48292682926837,85.0,2.05,Transbordamento,38.66,5.21,42.89,90.13756120307764,12.147353695500117,48.8,0.0,0.0,4.7,0.01
BBB118,0.0618,1.29,75,48.8,83.0,rua,0.4,18.75,1.39,438.78,0.0674,0.0,85.0,1.0,Normal,40.42,4.24,43.75,92.38857142857142,9.691428571428572,48.8,0.0,0.0,3.7,0.03
B48,0.0618,1.0,75,48.8,83.0,rua,0.4,18.75,0.19,54.53,0.0539,33.048484848484854,85.0,1.65,Transbordamento,40.39,4.24,43.71,92.40448409974834,9.700297414779227,48.8,0.0,0.0,3.69,0.03
BB117,0.0618,1.29,75,48.8,83.0,rua,0.4,18.75,1.22,0.824,0.224,0.0,85.0,1.0,Normal,40.42,4.24,43.75,92.38857142857142,9.691428571428572,48.8,0.0,0.0,3.7,0.03
B83,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.00,141.19,0.0673,0.0,85.0,1.0,Normal,38.6,5.21,42.74,90.31352363125878,12.189985961628452,48.8,0.0,0.0,4.6,0.01
B81,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.00,141.19,0.0673,0.0,85.0,1.0,Normal,38.6,5.21,42.74,90.31352363125878,12.189985961628452,48.8,0.0,0.0,4.6,0.01
B79,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.00,141.19,0.0673,0.0,85.0,1.0,Normal,38.6,5.21,42.74,90.31352363125878,12.189985961628452,48.8,0.0,0.0,4.6,0.01
B77,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.00,141.19,0.0673,0.0,85.0,1.0,Normal,38.6,5.21,42.74,90.31352363125878,12.189985961628452,48.8,0.0,0.0,4.6,0.01
B75,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.00,141.19,0.0673,0.0,85.0,1.0,Normal,38.6,5.21,42.74,90.31352363125878,12.189985961628452,48.8,0.0,0.0,4.6,0.01
B73,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.08,247.57,0.0404,0.0,85.0,1.0,Normal,38.6,5.21,42.74,90.31352363125878,12.189985961628452,48.8,0.0,0.0,4.6,0.01
B71,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.08,247.57,0.0404,0.0,85.0,1.0,Normal,38.6,5.21,42.74,90.31352363125878,12.189985961628452,48.8,0.0,0.0,4.6,0.01
B69,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.08,247.57,0.0404,0.0,85.0,1.0,Normal,38.6,5.21,42.74,90.31352363125878,12.189985961628452,48.8,0.0,0.0,4.6,0.01
B70,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,0.93,0.531,,0.531,85.0,1.0,Normal,38.6,5.21,42.74,90.31352363125878,12.189985961628452,48.8,0.0,0.0,4.6,0.01
B72,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,0.93,0.531,,0.531,85.0,1.0,Normal,38.6,5.21,42.74,90.31352363125878,12.189985961628452,48.8,0.0,0.0,4.6,0.01
B74,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,0.93,0.531,,0.531,85.0,1.0,Normal,38.6,5.21,42.74,90.31352363125878,12.189985961628452,48.8,0.0,0.0,4.6,0.01
B76,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.00,0.600,,0.6,85.0,1.0,Normal,38.6,5.21,42.74,90.31352363125878,12.189985961628452,48.8,0.0,0.0,4.6,0.01
B78,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.00,0.600,,0.6,85.0,1.0,Normal,38.6,5.21,42.74,90.31352363125878,12.189985961628452,48.8,0.0,0.0,4.6,0.01
B80,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.00,0.600,,0.6,85.0,1.0,Normal,38.6,5.21,42.74,90.31352363125878,12.189985961628452,48.8,0.0,0.0,4.6,0.01
B82,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.00,0.600,,0.6,85.0,1.0,Normal,38.6,5.21,42.74,90.31352363125878,12.189985961628452,48.8,0.0,0.0,4.6,0.01
B84,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,1.00,0.600,,0.6,85.0,1.0,Normal,38.6,5.21,42.74,90.31352363125878,12.189985961628452,48.8,0.0,0.0,4.6,0.01
B85,0.0315,1.29,75,48.8,79.1,rua,0.4,18.75,0.86,0.460,,0.46,85.0,1.0,Normal,38.61,5.21,42.76,90.29466791393827,12.184284377923294,48.8,0.0,0.0,4.62,0.01
B86,0.0315,1.29,75,48.8,79.1,rua,0.4,18.75,0.86,0.460,,0.46,85.0,1.0,Normal,38.61,5.21,42.76,90.29466791393827,12.184284377923294,48.8,0.0,0.0,4.62,0.01
B88,0.0315,1.29,75,48.8,79.1,rua,0.4,18.75,0.86,0.460,,0.46,85.0,1.0,Normal,38.61,5.21,42.76,90.29466791393827,12.184284377923294,48.8,0.0,0.0,4.62,0.01
B90,0.0315,1.29,75,48.8,79.1,rua,0.4,18.75,0.86,0.460,,0.46,85.0,1.0,Normal,38.61,5.21,42.76,90.29466791393827,12.184284377923294,48.8,0.0,0.0,4.62,0.01
B92,0.0315,1.29,75,48.8,79.1,rua,0.4,18.75,1.60,231.56,0.0674,0.0,85.0,1.075,Normal,38.61,5.21,42.76,90.29466791393827,12.184284377923294,48.8,0.0,0.0,4.62,0.01
B94,0.0315,1.29,75,48.8,79.1,rua,0.4,18.75,1.60,231.56,0.0674,0.0,85.0,1.075,Normal,38.61,5.21,42.76,90.29466791393827,12.184284377923294,48.8,0.0,0.0,4.62,0.01
B96,0.0315,1.29,75,48.8,79.1,rua,0.4,18.75,1.60,231.56,0.0674,0.0,85.0,1.075,Normal,38.61,5.21,42.76,90.29466791393827,12.184284377923294,48.8,0.0,0.0,4.62,0.01
B95,0.0315,1.29,75,48.8,79.1,rua,0.4,18.75,1.08,0.675,0.000,0.0,85.0,1.075,Normal,38.61,5.21,42.76,90.29466791393827,12.184284377923294,48.8,0.0,0.0,4.62,0.01
B93,0.0315,1.29,75,48.8,79.1,rua,0.4,18.75,1.08,0.675,0.000,0.0,85.0,1.075,Normal,38.61,5.21,42.77,90.27355623100303,12.181435585690904,48.8,0.0,0.0,4.62,0.01
B91,0.0315,1.29,75,48.8,79.1,rua,0.4,18.75,1.08,0.675,0.000,0.0,85.0,1.075,Normal,38.61,5.21,42.76,90.29466791393827,12.184284377923294,48.8,0.0,0.0,4.62,0.01
B89,0.0315,1.29,75,48.8,79.1,rua,0.4,18.75,0.72,0.322,,0.322,85.0,1.0,Normal,38.61,5.21,42.76,90.29466791393827,12.184284377923294,48.8,0.0,0.0,4.62,0.01
B87,0.0315,1.29,75,48.8,79.1,rua,0.4,18.75,0.72,0.322,,0.322,85.0,1.0,Normal,38.61,5.21,42.76,90.29466791393827,12.184284377923294,48.8,0.0,0.0,4.62,0.01
B116,0.0315,1.29,75,48.8,79.1,rua,0.4,18.75,1.39,438.78,0.0674,0.0,85.0,1.0,Normal,38.61,5.21,42.76,90.29466791393827,12.184284377923294,48.8,0.0,0.0,4.62,0.01
B114,0.0315,1.29,75,48.8,79.1,rua,0.4,18.75,1.39,438.78,0.0674,0.0,85.0,1.0,Normal,38.61,5.21,42.76,90.29466791393827,12.184284377923294,48.8,0.0,0.0,4.62,0.01
B112,0.0315,1.29,75,48.8,79.1,rua,0.4,18.75,1.39,438.78,0.0674,0.0,85.0,1.0,Normal,38.61,5.21,42.76,90.29466791393827,12.184284377923294,48.8,0.0,0.0,4.62,0.01
B110,0.0315,1.29,75,48.8,79.1,rua,0.4,18.75,1.50,351.56,0.0539,0.0,85.0,1.0,Normal,38.61,5.21,42.76,90.29466791393827,12.184284377923294,48.8,0.0,0.0,4.62,0.01
B50,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,0.19,54.53,0.0539,33.048484848484854,85.0,1.65,Transbordamento,38.6,5.21,42.74,90.31352363125878,12.189985961628452,48.8,0.0,0.0,4.6,0.01
B52,0.0315,1.0,75,48.8,79.1,rua,0.4,18.75,0.19,54.53,0.0539,33.048484848484854,85.0,1.65,Transbordamento,38.6,5.21,42.74,90.31352363125878,12.189985961628452,48.8,0.0,0.0,4.6,0.01
