NOME,AREA,DECL,DURC,VCHU,IMPV,TIPO,DIAM,LESC,PMAX,VAZT,VTOT,RAZA,KSAT,ALTC,CLBO,VSUP,VINF,VGER,PSUP,PINF,VINI,VEVA,VRET,VSTO,ERRO
B36,0.0315,1.0,205,65.5,87.5,rua,0.6,18.75,0.44,486.49,0.0624,395.52032520325207,89.0,1.23,Transbordamento,60.94,2.72,66.03,92.29138270483114,4.119339694078449,69.66,0.0,0.0,5.66,0.02
B34,0.0315,1.0,205,65.5,87.5,rua,0.4,18.75,1.52,420.75,0.0624,0.0,89.0,1.0,Normal,60.94,2.72,66.03,92.29138270483114,4.119339694078449,69.66,0.0,0.0,5.66,0.02
B32,0.0315,1.0,205,65.5,87.5,rua,0.4,18.75,1.52,420.75,0.0624,0.0,89.0,1.0,Normal,60.94,2.72,66.03,92.29138270483114,4.119339694078449,69.66,0.0,0.0,5.66,0.02
B30,0.0315,1.0,205,65.5,87.5,rua,0.4,18.75,1.52,420.75,0.0624,0.0,89.0,1.0,Normal,60.94,2.72,66.03,92.29138270483114,4.119339694078449,69.66,0.0,0.0,5.66,0.02
B9,0.0315,1.0,205,65.5,87.5,rua,0.4,18.75,2.02,262.94,0.0832,0.0,89.0,0.98,Normal,60.94,2.72,66.03,92.29138270483114,4.119339694078449,69.66,0.0,0.0,5.66,0.02
B7,0.0315,1.0,205,65.5,87.5,rua,0.4,18.75,1.60,169.56,0.0836,0.0,89.0,1.0,Normal,60.94,2.72,66.6,91.50150150150151,4.084084084084084,69.66,0.0,0.0,5.66,0.02
B5,0.0315,1.0,205,65.5,87.5,rua,0.4,18.75,1.60,169.56,0.0836,0.0,89.0,1.0,Normal,60.94,2.72,66.03,92.29138270483114,4.119339694078449,69.66,0.0,0.0,5.66,0.02
B3,0.0315,1.0,205,65.5,87.5,rua,0.4,18.75,1.60,169.56,0.0836,0.0,89.0,1.0,Normal,60.94,2.72,66.03,92.29138270483114,4.119339694078449,69.66,0.0,0.0,5.66,0.02
B1,0.0315,1.0,205,65.5,87.5,rua,0.4,18.75,1.60,169.56,0.0836,0.0,89.0,1.0,Normal,60.94,2.72,66.6,91.50150150150151,4.084084084084084,69.66,0.0,0.0,5.66,0.02
B23,0.0315,1.0,205,65.5,87.5,rua,0.4,18.75,2.19,293.24,0.0834,0.0,89.0,1.0,Normal,60.94,2.72,66.6,91.50150150150151,4.084084084084084,69.66,0.0,0.0,5.66,0.02
B21,0.0315,1.0,205,65.5,87.5,rua,0.4,18.75,2.19,293.24,0.0834,0.0,89.0,1.0,Normal,60.94,2.72,66.03,92.29138270483114,4.119339694078449,69.66,0.0,0.0,5.66,0.02
B19,0.0315,1.0,205,65.5,87.5,rua,0.4,18.75,2.19,293.24,0.0834,0.0,89.0,1.0,Normal,60.94,2.72,66.03,92.29138270483114,4.119339694078449,69.66,0.0,0.0,5.66,0.02
B17,0.0315,1.0,205,65.5,87.5,rua,0.4,18.75,2.19,293.24,0.0834,0.0,89.0,1.0,Normal,60.94,2.72,66.03,92.29138270483114,4.119339694078449,69.66,0.0,0.0,5.66,0.02
B15,0.0315,1.0,205,65.5,87.5,rua,0.4,18.75,2.02,262.94,0.0832,0.0,89.0,0.98,Normal,60.94,2.72,66.03,92.29138270483114,4.119339694078449,69.66,0.0,0.0,5.66,0.02
B13,0.0315,1.0,205,65.5,87.5,rua,0.4,18.75,2.02,262.94,0.0832,0.0,89.0,0.98,Normal,60.94,2.72,66.03,92.29138270483114,4.119339694078449,69.66,0.0,0.0,5.66,0.02
B11,0.0315,1.0,205,65.5,87.5,rua,0.4,18.75,2.02,262.94,0.0832,0.0,89.0,0.98,Normal,60.94,2.72,66.03,92.29138270483114,4.119339694078449,69.66,0.0,0.0,5.66,0.02
B129,0.0315,10.0,205,65.5,87.5,rua,0.4,18.75,0.16,92.87,0.129,45.30243902439025,89.0,2.05,Transbordamento,60.99,2.72,66.1,92.2692889561271,4.114977307110439,69.66,0.0,0.0,5.68,0.02
B127,0.0315,10.0,205,65.5,87.5,rua,0.4,18.75,0.16,92.87,0.129,45.30243902439025,89.0,2.05,Transbordamento,60.99,2.72,66.1,92.2692889561271,4.114977307110439,69.66,0.0,0.0,5.68,0.02
B125,0.0315,10.0,205,65.5,87.5,rua,0.4,18.75,0.16,92.87,0.129,45.30243902439025,89.0,2.05,Transbordamento,60.99,2.72,66.1,92.2692889561271,4.114977307110439,69.66,0.0,0.0,5.68,0.02
B123,0.0315,3.74,205,65.5,87.5,rua,0.4,18.75,0.16,92.87,0.129,45.30243902439025,89.0,2.05,Transbordamento,60.98,2.72,66.09,92.26811923135118,4.115599939476471,69.66,0.0,0.0,5.67,0.02
B121,0.0315,3.74,205,65.5,87.5,rua,0.4,18.75,0.15,44.91,0.0625,44.91,89.0,1.0,Transbordamento,60.98,2.72,66.09,92.26811923135118,4.115599939476471,69.66,0.0,0.0,5.67,0.02
B120,0.0315,3.74,205,65.5,87.5,rua,0.4,18.75,0.15,44.91,0.0625,44.91,89.0,1.0,Transbordamento,60.98,2.72,66.09,92.26811923135118,4.115599939476471,69.66,0.0,0.0,5.67,0.02
B119,0.0315,3.74,205,65.5,87.5,rua,0.4,18.75,0.15,44.91,0.0625,44.91,89.0,1.0,Transbordamento,60.98,2.72,66.09,92.26811923135118,4.115599939476471,69.66,0.0,0.0,5.67,0.02
B113,0.0315,1.29,205,65.5,87.5,rua,0.4,18.75,1.42,73.82,0.103,0.0,89.0,1.0,Normal,60.95,2.72,66.05,92.27857683573052,4.1180923542770635,69.66,0.0,0.0,5.67,0.02
B111,0.0315,1.29,205,65.5,87.5,rua,0.4,18.75,1.42,73.82,0.103,0.0,89.0,1.0,Normal,60.95,2.72,66.05,92.27857683573052,4.1180923542770635,69.66,0.0,0.0,5.67,0.02
B109,0.0315,1.29,205,65.5,87.5,rua,0.4,18.75,1.61,1.213,0.613,0.0,89.0,1.0,Normal,60.95,2.72,66.05,92.27857683573052,4.1180923542770635,69.66,0.0,0.0,5.67,0.02
B107,0.0315,1.29,205,65.5,87.5,rua,0.4,18.75,1.61,1.213,0.613,0.0,89.0,1.0,Normal,60.95,2.72,66.05,92.27857683573052,4.1180923542770635,69.66,0.0,0.0,5.67,0.02
B105,0.0315,1.29,205,65.5,87.5,rua,0.4,18.75,1.61,1.213,0.613,0.0,89.0,1.0,Normal,60.95,2.72,66.05,92.27857683573052,4.1180923542770635,69.66,0.0,0.0,5.67,0.02
B103,0.0315,1.29,205,65.5,87.5,rua,0.4,18.75,1.61,1.213,0.613,0.0,89.0,1.0,Normal,60.95,2.72,66.05,92.27857683573052,4.1180923542770635,69.66,0.0,0.0,5.67,0.02
B101,0.0315,1.29,205,65.5,87.5,rua,0.4,18.75,1.63,1.228,0.628,0.0,89.0,1.0,Normal,60.95,2.72,66.05,92.27857683573052,4.1180923542770635,69.66,0.0,0.0,5.67,0.02
BB118,0.0618,3.74,205,65.5,87.5,rua,0.4,22.0,1.30,0.903,,0.6639705882352941,89.0,1.36,Normal,60.95,2.72,66.05,92.27857683573052,4.1180923542770635,69.66,0.0,0.0,5.67,0.04
B99,0.0618,1.29,205,65.5,87.5,rua,0.4,18.75,1.63,1.228,0.628,0.0,89.0,1.0,Normal,60.87,2.72,65.96,92.28320194057005,4.123711340206186,69.66,0.0,0.0,5.65,0.04
B28,0.0618,1.0,205,65.5,87.5,rua,0.4,18.75,2.06,324.75,0.0815,0.0,89.0,1.0,Normal,60.85,2.72,65.93,92.29485818292127,4.125587744577582,69.66,0.0,0.0,5.64,0.04
B115,0.0315,1.29,205,65.5,87.5,rua,0.4,18.75,1.42,73.82,0.103,0.0,89.0,1.0,Normal,60.95,2.72,66.05,92.27857683573052,4.1180923542770635,69.66,0.0,0.0,5.67,0.02
B22,0.0315,1.0,205,65.5,87.5,rua,0.4,18.75,2.02,1.620,1.020,0.0,89.0,1.0,Normal,60.94,2.72,66.03,92.29138270483114,4.119339694078449,69.66,0.0,0.0,5.66,0.02
B20,0.0315,1.0,205,65.5,87.5,rua,0.4,18.75,2.02,1.620,1.020,0.0,89.0,1.0,Normal,60.94,2.72,66.03,92.29138270483114,4.119339694078449,69.66,0.0,0.0,5.66,0.02
B18,0.0315,1.0,205,65.5,87.5,rua,0.4,18.75,2.02,1.620,1.020,0.0,89.0,1.0,Normal,60.94,2.72,66.03,92.29138270483114,4.119339694078449,69.66,0.0,0.0,5.66,0.02
B16,0.0315,1.0,205,65.5,87.5,rua,0.4,18.75,1.86,1.457,0.877,0.0,89.0,0.98,Normal,60.94,2.72,66.03,92.29138270483114,4.119339694078449,69.66,0.0,0.0,5.66,0.02
B14,0.0315,1.0,205,65.5,87.5,rua,0.4,18.75,1.86,1.457,0.877,0.0,89.0,0.98,Normal,60.94,2.72,66.03,92.29138270483114,4.119339694078449,69.66,0.0,0.0,5.66,0.02
B12,0.0315,1.0,205,65.5,87.5,rua,0.4,18.75,1.86,1.457,0.877,0.0,89.0,0.98,Normal,60.94,2.72,66.03,92.29138270483114,4.119339694078449,69.66,0.0,0.0,5.66,0.02
B10,0.0315,1.0,205,65.5,87.5,rua,0.4,18.75,1.86,1.457,0.877,0.0,89.0,0.98,Normal,60.94,2.72,66.03,92.29138270483114,4.119339694078449,69.66,0.0,0.0,5.66,0.02
B8,0.0315,1.0,205,65.5,87.5,rua,0.4,18.75,1.44,1.035,0.435,0.0,89.0,1.0,Normal,60.94,2.72,66.6,91.50150150150151,4.084084084084084,69.66,0.0,0.0,5.66,0.02
B6,0.0315,1.0,205,65.5,87.5,rua,0.4,18.75,1.44,1.035,0.435,0.0,89.0,1.0,Normal,60.94,2.72,66.03,92.29138270483114,4.119339694078449,69.66,0.0,0.0,5.66,0.02
B4,0.0315,1.0,205,65.5,87.5,rua,0.4,18.75,1.44,1.035,0.435,0.0,89.0,1.0,Normal,60.94,2.72,66.03,92.29138270483114,4.119339694078449,69.66,0.0,0.0,5.66,0.02
B2,0.0315,1.0,205,65.5,87.5,rua,0.4,18.75,1.44,1.035,0.435,0.0,89.0,1.0,Normal,60.94,2.72,66.03,92.29138270483114,4.119339694078449,69.66,0.0,0.0,5.66,0.02
B29,0.0315,1.0,205,65.5,87.5,rua,0.4,18.75,1.35,73.65,0.103,0.0,89.0,1.0,Normal,60.94,2.72,66.03,92.29138270483114,4.119339694078449,69.66,0.0,0.0,5.66,0.02
B31,0.0315,1.0,205,65.5,87.5,rua,0.4,18.75,1.35,73.65,0.103,0.0,89.0,1.0,Normal,60.94,2.72,66.03,92.29138270483114,4.119339694078449,69.66,0.0,0.0,5.66,0.02
B33,0.0315,1.0,205,65.5,87.5,rua,0.4,18.75,1.35,73.65,0.103,0.0,89.0,1.0,Normal,60.94,2.72,66.03,92.29138270483114,4.119339694078449,69.66,0.0,0.0,5.66,0.02
B35.,0.0315,1.0,205,65.5,87.5,rua,0.4,18.75,0.28,44.93,0.0626,36.52845528455285,89.0,1.23,Transbordamento,60.94,2.72,66.03,92.29138270483114,4.119339694078449,69.66,0.0,0.0,5.66,0.02
B37,0.0315,1.0,205,65.5,87.5,rua,0.4,18.75,0.28,44.93,0.0626,36.52845528455285,89.0,1.23,Transbordamento,60.94,2.72,66.03,92.29138270483114,4.119339694078449,69.66,0.0,0.0,5.66,0.02
B39,0.0315,1.0,205,65.5,87.5,rua,0.4,18.75,0.28,44.93,0.0626,36.52845528455285,89.0,1.23,Transbordamento,60.94,2.72,66.6,91.50150150150151,4.084084084084084,69.66,0.0,0.0,5.66,0.02
B41,0.0315,1.0,205,65.5,87.5,rua,0.4,18.75,0.84,63.37,0.0891,0.3544715447154472,89.0,1.23,Normal,60.94,2.72,66.03,92.29138270483114,4.119339694078449,69.66,0.0,0.0,5.66,0.02
B43,0.0315,1.0,205,65.5,87.5,rua,0.4,18.75,0.84,63.37,0.0891,0.3544715447154472,89.0,1.23,Normal,60.94,2.72,66.03,92.29138270483114,4.119339694078449,69.66,0.0,0.0,5.66,0.02
B27,0.0618,1.0,205,65.5,87.5,rua,0.4,18.75,1.35,73.65,0.103,0.0,89.0,1.0,Normal,60.85,2.72,65.93,92.29485818292127,4.125587744577582,69.66,0.0,0.0,5.64,0.04
B25,0.0618,1.0,205,65.5,87.5,rua,0.4,18.75,2.06,324.75,0.0815,0.0,89.0,1.0,Normal,60.85,2.72,65.93,92.29485818292127,4.125587744577582,69.66,0.0,0.0,5.64,0.04
B24,0.0618,1.0,205,65.5,87.5,rua,0.4,18.75,2.02,1.620,1.020,0.0,89.0,1.0,Normal,60.85,2.72,66.5,91.50375939849624,4.090225563909774,69.66,0.0,0.0,5.64,0.04
B67,0.0618,1.0,205,65.5,87.5,rua,0.4,18.75,0.83,46.11,0.0407,0.488,89.0,0.875,Normal,60.85,2.72,65.93,92.29485818292127,4.125587744577582,69.66,0.0,0.0,5.64,0.04
B68,0.0618,1.0,205,65.5,87.5,rua,0.4,18.75,0.89,73.65,0.103,0.494,89.0,1.0,Normal,60.85,2.72,65.93,92.29485818292127,4.125587744577582,69.66,0.0,0.0,5.64,0.04
B98,0.0618,1.29,205,65.5,87.5,rua,0.4,18.75,1.95,246.75,0.103,0.0,89.0,1.075,Normal,60.87,2.72,65.96,92.28320194057005,4.123711340206186,69.66,0.0,0.0,5.65,0.04
B97,0.0618,1.29,205,65.5,87.5,rua,0.4,12.75,1.38,0.977,0.302,0.0,89.0,1.075,Normal,60.8,2.72,65.87,92.30302110217093,4.129345680886595,69.66,0.0,0.0,5.63,0.04
B46,0.042,1.0,205,65.5,87.5,rua,0.6,18.75,1.06,603.73,0.0762,0.385,89.0,1.2,Normal,60.91,2.72,66.0,92.28787878787878,4.121212121212121,69.66,0.0,0.0,5.66,0.03
B45,0.0721,1.0,205,65.5,87.5,rua,0.4,18.75,0.84,63.37,0.0891,0.3544715447154472,89.0,1.23,Normal,60.83,2.72,65.91,92.292520103171,4.12683962979821,69.66,0.0,0.0,5.64,0.05
B47,0.0738,1.0,205,65.5,87.5,rua,0.6,18.75,0.39,643.93,0.0902,515.144,89.0,1.25,Transbordamento,60.83,2.72,65.9,92.30652503793625,4.127465857359636,69.66,0.0,0.0,5.64,0.05
B44,0.042,1.0,205,65.5,87.5,rua,0.6,18.75,1.06,603.73,0.0762,0.385,89.0,1.2,Normal,60.91,2.72,66.0,92.28787878787878,4.121212121212121,69.66,0.0,0.0,5.66,0.03
B122,0.0618,3.74,205,65.5,87.5,rua,0.4,23.0,1.37,0.974,0.014,0.0,89.0,1.36,Normal,60.95,2.72,66.05,92.27857683573052,4.1180923542770635,69.66,0.0,0.0,5.67,0.04
B124,0.0315,3.74,205,65.5,87.5,rua,0.4,18.75,0.32,582.52,0.0625,582.52,89.0,1.0,Transbordamento,60.98,2.72,66.09,92.26811923135118,4.115599939476471,69.66,0.0,0.0,5.67,0.02
B126,0.0315,3.74,205,65.5,87.5,rua,0.4,18.75,0.32,582.52,0.0625,582.52,89.0,1.0,Transbordamento,60.98,2.72,66.09,92.26811923135118,4.115599939476471,69.66,0.0,0.0,5.67,0.02
B128,0.0315,3.74,205,65.5,87.5,rua,0.4,18.75,0.32,582.52,0.0625,582.52,89.0,1.0,Transbordamento,60.98,2.72,66.09,92.26811923135118,4.115599939476471,69.66,0.0,0.0,5.67,0.02
B130,0.0315,3.74,205,65.5,87.5,rua,0.6,18.75,0.31,734.69,0.0833,358.3853658536586,89.0,2.05,Transbordamento,60.98,2.72,66.09,92.26811923135118,4.115599939476471,69.66,0.0,0.0,5.67,0.02
B132,0.0315,10.0,205,65.5,87.5,rua,0.6,18.75,0.31,734.69,0.0833,358.3853658536586,89.0,2.05,Transbordamento,60.99,2.72,66.1,92.2692889561271,4.114977307110439,69.66,0.0,0.0,5.68,0.02
B135,0.0315,10.0,205,65.5,87.5,rua,0.6,18.75,0.31,734.69,0.0833,358.3853658536586,89.0,2.05,Transbordamento,60.99,2.72,66.1,92.2692889561271,4.114977307110439,69.66,0.0,0.0,5.68,0.02
B137,0.0315,10.0,205,65.5,87.5,rua,0.6,18.75,0.31,734.69,0.0833,358.3853658536586,89.0,2.05,Transbordamento,60.99,2.72,66.1,92.2692889561271,4.114977307110439,69.66,0.0,0.0,5.68,0.02
BBB118,0.0618,1.29,205,65.5,87.5,rua,0.4,18.75,1.59,453.90,0.103,0.0,89.0,1.0,Normal,60.87,2.72,65.96,92.28320194057005,4.123711340206186,69.66,0.0,0.0,5.65,0.04
B48,0.0618,1.0,205,65.5,87.5,rua,0.4,18.75,0.21,58.72,0.0823,35.587878787878786,89.0,1.65,Transbordamento,60.85,2.72,65.93,92.29485818292127,4.125587744577582,69.66,0.0,0.0,5.64,0.04
BB117,0.0618,1.29,205,65.5,87.5,rua,0.4,18.75,1.42,73.82,0.103,0.0,89.0,1.0,Normal,60.87,2.72,65.96,92.28320194057005,4.123711340206186,69.66,0.0,0.0,5.65,0.04
B83,0.0315,1.0,205,65.5,87.5,rua,0.4,18.75,1.03,159.09,0.104,0.0,89.0,1.0,Normal,60.94,2.72,66.03,92.29138270483114,4.119339694078449,69.66,0.0,0.0,5.66,0.02
B81,0.0315,1.0,205,65.5,87.5,rua,0.4,18.75,1.03,159.09,0.104,0.0,89.0,1.0,Normal,60.94,2.72,66.03,92.29138270483114,4.119339694078449,69.66,0.0,0.0,5.66,0.02
B79,0.0315,1.0,205,65.5,87.5,rua,0.4,18.75,1.03,159.09,0.104,0.0,89.0,1.0,Normal,60.94,2.72,66.03,92.29138270483114,4.119339694078449,69.66,0.0,0.0,5.66,0.02
B77,0.0315,1.0,205,65.5,87.5,rua,0.4,18.75,1.03,159.09,0.104,0.0,89.0,1.0,Normal,60.94,2.72,66.03,92.29138270483114,4.119339694078449,69.66,0.0,0.0,5.66,0.02
B75,0.0315,1.0,205,65.5,87.5,rua,0.4,18.75,1.03,159.09,0.104,0.0,89.0,1.0,Normal,60.94,2.72,66.03,92.29138270483114,4.119339694078449,69.66,0.0,0.0,5.66,0.02
B73,0.0315,1.0,205,65.5,87.5,rua,0.4,18.75,1.29,279.92,0.0624,0.0,89.0,1.0,Normal,60.94,2.72,66.03,92.29138270483114,4.119339694078449,69.66,0.0,0.0,5.66,0.02
B71,0.0315,1.0,205,65.5,87.5,rua,0.4,18.75,1.29,279.92,0.0624,0.0,89.0,1.0,Normal,60.94,2.72,66.03,92.29138270483114,4.119339694078449,69.66,0.0,0.0,5.66,0.02
B69,0.0315,1.0,205,65.5,87.5,rua,0.4,18.75,1.29,279.92,0.0624,0.0,89.0,1.0,Normal,60.94,2.72,66.03,92.29138270483114,4.119339694078449,69.66,0.0,0.0,5.66,0.02
B70,0.0315,1.0,205,65.5,87.5,rua,0.4,18.75,0.89,73.65,0.103,0.494,89.0,1.0,Normal,60.94,2.72,66.03,92.29138270483114,4.119339694078449,69.66,0.0,0.0,5.66,0.02
B72,0.0315,1.0,205,65.5,87.5,rua,0.4,18.75,0.89,73.65,0.103,0.494,89.0,1.0,Normal,60.94,2.72,66.03,92.29138270483114,4.119339694078449,69.66,0.0,0.0,5.66,0.02
B74,0.0315,1.0,205,65.5,87.5,rua,0.4,18.75,0.89,73.65,0.103,0.494,89.0,1.0,Normal,60.94,2.72,66.03,92.29138270483114,4.119339694078449,69.66,0.0,0.0,5.66,0.02
B76,0.0315,1.0,205,65.5,87.5,rua,0.4,18.75,1.01,0.606,0.006,0.0,89.0,1.0,Normal,60.94,2.72,66.03,92.29138270483114,4.119339694078449,69.66,0.0,0.0,5.66,0.02
B78,0.0315,1.0,205,65.5,87.5,rua,0.4,18.75,1.01,0.606,0.006,0.0,89.0,1.0,Normal,60.94,2.72,66.03,92.29138270483114,4.119339694078449,69.66,0.0,0.0,5.66,0.02
B80,0.0315,1.0,205,65.5,87.5,rua,0.4,18.75,1.01,0.606,0.006,0.0,89.0,1.0,Normal,60.94,2.72,66.03,92.29138270483114,4.119339694078449,69.66,0.0,0.0,5.66,0.02
B82,0.0315,1.0,205,65.5,87.5,rua,0.4,18.75,1.01,0.606,0.006,0.0,89.0,1.0,Normal,60.94,2.72,66.03,92.29138270483114,4.119339694078449,69.66,0.0,0.0,5.66,0.02
B84,0.0315,1.0,205,65.5,87.5,rua,0.4,18.75,1.01,0.606,0.006,0.0,89.0,1.0,Normal,60.94,2.72,66.03,92.29138270483114,4.119339694078449,69.66,0.0,0.0,5.66,0.02
B85,0.0315,1.29,205,65.5,87.5,rua,0.4,18.75,1.00,0.601,0.001,0.0,89.0,1.0,Normal,60.95,2.72,66.05,92.27857683573052,4.1180923542770635,69.66,0.0,0.0,5.67,0.02
B86,0.0315,1.29,205,65.5,87.5,rua,0.4,18.75,1.00,0.601,0.001,0.0,89.0,1.0,Normal,60.95,2.72,66.05,92.27857683573052,4.1180923542770635,69.66,0.0,0.0,5.67,0.02
B88,0.0315,1.29,205,65.5,87.5,rua,0.4,18.75,1.00,0.601,0.001,0.0,89.0,1.0,Normal,60.95,2.72,66.05,92.27857683573052,4.1180923542770635,69.66,0.0,0.0,5.67,0.02
B90,0.0315,1.29,205,65.5,87.5,rua,0.4,18.75,1.00,0.601,0.001,0.0,89.0,1.0,Normal,60.95,2.72,66.05,92.27857683573052,4.1180923542770635,69.66,0.0,0.0,5.67,0.02
B92,0.0315,1.29,205,65.5,87.5,rua,0.4,18.75,1.95,246.75,0.103,0.0,89.0,1.075,Normal,60.95,2.72,66.05,92.27857683573052,4.1180923542770635,69.66,0.0,0.0,5.67,0.02
B94,0.0315,1.29,205,65.5,87.5,rua,0.4,18.75,1.95,246.75,0.103,0.0,89.0,1.075,Normal,60.95,2.72,66.05,92.27857683573052,4.1180923542770635,69.66,0.0,0.0,5.67,0.02
B96,0.0315,1.29,205,65.5,87.5,rua,0.4,18.75,1.95,246.75,0.103,0.0,89.0,1.075,Normal,60.95,2.72,66.05,92.27857683573052,4.1180923542770635,69.66,0.0,0.0,5.67,0.02
B95,0.0315,1.29,205,65.5,87.5,rua,0.4,18.75,1.38,0.977,0.302,0.0,89.0,1.075,Normal,60.95,2.72,66.05,92.27857683573052,4.1180923542770635,69.66,0.0,0.0,5.67,0.02
B93,0.0315,1.29,205,65.5,87.5,rua,0.4,18.75,1.38,0.977,0.302,0.0,89.0,1.075,Normal,60.95,2.72,66.05,92.27857683573052,4.1180923542770635,69.66,0.0,0.0,5.67,0.02
B91,0.0315,1.29,205,65.5,87.5,rua,0.4,18.75,1.38,0.977,0.302,0.0,89.0,1.075,Normal,60.95,2.72,66.05,92.27857683573052,4.1180923542770635,69.66,0.0,0.0,5.67,0.02
B89,0.0315,1.29,205,65.5,87.5,rua,0.4,18.75,1.00,0.600,0.000,0.0,89.0,1.0,Normal,60.95,2.72,66.05,92.27857683573052,4.1180923542770635,69.66,0.0,0.0,5.67,0.02
B87,0.0315,1.29,205,65.5,87.5,rua,0.4,18.75,1.00,0.600,0.000,0.0,89.0,1.0,Normal,60.95,2.72,66.05,92.27857683573052,4.1180923542770635,69.66,0.0,0.0,5.67,0.02
B116,0.0315,1.29,205,65.5,87.5,rua,0.4,18.75,1.59,453.90,0.103,0.0,89.0,1.0,Normal,60.95,2.72,66.05,92.27857683573052,4.1180923542770635,69.66,0.0,0.0,5.67,0.02
B114,0.0315,1.29,205,65.5,87.5,rua,0.4,18.75,1.59,453.90,0.103,0.0,89.0,1.0,Normal,60.95,2.72,66.05,92.27857683573052,4.1180923542770635,69.66,0.0,0.0,5.67,0.02
B112,0.0315,1.29,205,65.5,87.5,rua,0.4,18.75,1.59,453.90,0.103,0.0,89.0,1.0,Normal,60.95,2.72,66.05,92.27857683573052,4.1180923542770635,69.66,0.0,0.0,5.67,0.02
B110,0.0315,1.29,205,65.5,87.5,rua,0.4,18.75,1.78,382.45,0.0832,0.0,89.0,1.0,Normal,60.95,2.72,66.05,92.27857683573052,4.1180923542770635,69.66,0.0,0.0,5.67,0.02
B50,0.0315,1.0,205,65.5,87.5,rua,0.4,18.75,0.21,58.72,0.0823,35.587878787878786,89.0,1.65,Transbordamento,60.94,2.72,66.03,92.29138270483114,4.119339694078449,69.66,0.0,0.0,5.66,0.02
B52,0.0315,1.0,205,65.5,87.5,rua,0.4,18.75,0.21,58.72,0.0823,35.587878787878786,89.0,1.65,Transbordamento,60.94,2.72,66.03,92.29138270483114,4.119339694078449,69.66,0.0,0.0,5.66,0.02
