NOME,AREA,DECL,DURC,VCHU,IMPV,TIPO,DIAM,LESC,PMAX,VAZT,VTOT,RAZA,KSAT,ALTC,CLBO,VSUP,VINF,VGER,PSUP,PINF,VINI,VEVA,VRET,VSTO,ERRO
B1,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,1.58,144.00,0.0696,0.0,89.0,1.0,Normal,51.07,2.61,55.46,92.084385142445,4.706094482509917,58.39,0.0,0.0,4.39,0.02
B23,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,2.17,291.97,0.0695,0.0,89.0,1.0,Normal,51.07,2.61,55.46,92.084385142445,4.706094482509917,58.39,0.0,0.0,4.39,0.02
B21,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,2.17,291.97,0.0695,0.0,89.0,1.0,Normal,51.07,2.61,55.02,92.82079243911305,4.7437295528898575,58.39,0.0,0.0,4.39,0.02
B19,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,2.17,291.97,0.0695,0.0,89.0,1.0,Normal,51.07,2.61,55.02,92.82079243911305,4.7437295528898575,58.39,0.0,0.0,4.39,0.02
B17,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,2.17,291.97,0.0695,0.0,89.0,1.0,Normal,51.07,2.61,55.02,92.82079243911305,4.7437295528898575,58.39,0.0,0.0,4.39,0.02
B15,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,2.00,259.84,0.0693,0.0,89.0,0.98,Normal,51.07,2.61,55.02,92.82079243911305,4.7437295528898575,58.39,0.0,0.0,4.39,0.02
B13,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,2.00,259.84,0.0693,0.0,89.0,0.98,Normal,51.07,2.61,55.02,92.82079243911305,4.7437295528898575,58.39,0.0,0.0,4.39,0.02
B11,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,2.00,259.84,0.0693,0.0,89.0,0.98,Normal,51.07,2.61,55.02,92.82079243911305,4.7437295528898575,58.39,0.0,0.0,4.39,0.02
B129,0.0315,10.0,115,57.9,87.5,rua,0.4,18.75,0.16,92.42,0.108,45.082926829268295,89.0,2.05,Transbordamento,51.14,2.61,55.11,92.79622573035748,4.735982580293957,58.39,0.0,0.0,4.41,0.02
B127,0.0315,10.0,115,57.9,87.5,rua,0.4,18.75,0.16,92.42,0.108,45.082926829268295,89.0,2.05,Transbordamento,51.14,2.61,55.11,92.79622573035748,4.735982580293957,58.39,0.0,0.0,4.41,0.02
B125,0.0315,10.0,115,57.9,87.5,rua,0.4,18.75,0.16,92.42,0.108,45.082926829268295,89.0,2.05,Transbordamento,51.14,2.61,55.11,92.79622573035748,4.735982580293957,58.39,0.0,0.0,4.41,0.02
B123,0.0315,3.74,115,57.9,87.5,rua,0.4,18.75,0.16,92.42,0.108,45.082926829268295,89.0,2.05,Transbordamento,51.12,2.61,55.09,92.79361045561807,4.737701942276275,58.39,0.0,0.0,4.4,0.02
B121,0.0315,3.74,115,57.9,87.5,rua,0.4,18.75,0.15,44.70,0.0521,44.7,89.0,1.0,Transbordamento,51.12,2.61,55.09,92.79361045561807,4.737701942276275,58.39,0.0,0.0,4.4,0.02
B120,0.0315,3.74,115,57.9,87.5,rua,0.4,18.75,0.15,44.70,0.0521,44.7,89.0,1.0,Transbordamento,51.12,2.61,55.09,92.79361045561807,4.737701942276275,58.39,0.0,0.0,4.4,0.02
B119,0.0315,3.74,115,57.9,87.5,rua,0.4,18.75,0.15,44.70,0.0521,44.7,89.0,1.0,Transbordamento,51.12,2.61,55.09,92.79361045561807,4.737701942276275,58.39,0.0,0.0,4.4,0.02
B113,0.0315,1.29,115,57.9,87.5,rua,0.4,18.75,1.41,73.42,0.086,0.0,89.0,1.0,Normal,51.09,2.61,55.04,92.8234011627907,4.742005813953488,58.39,0.0,0.0,4.39,0.02
B111,0.0315,1.29,115,57.9,87.5,rua,0.4,18.75,1.41,73.42,0.086,0.0,89.0,1.0,Normal,51.09,2.61,55.04,92.8234011627907,4.742005813953488,58.39,0.0,0.0,4.39,0.02
B109,0.0315,1.29,115,57.9,87.5,rua,0.4,18.75,1.59,1.191,0.591,0.0,89.0,1.0,Normal,51.09,2.61,55.04,92.8234011627907,4.742005813953488,58.39,0.0,0.0,4.39,0.02
B107,0.0315,1.29,115,57.9,87.5,rua,0.4,18.75,1.59,1.191,0.591,0.0,89.0,1.0,Normal,51.09,2.61,55.04,92.8234011627907,4.742005813953488,58.39,0.0,0.0,4.39,0.02
B105,0.0315,1.29,115,57.9,87.5,rua,0.4,18.75,1.59,1.191,0.591,0.0,89.0,1.0,Normal,51.09,2.61,55.04,92.8234011627907,4.742005813953488,58.39,0.0,0.0,4.39,0.02
B103,0.0315,1.29,115,57.9,87.5,rua,0.4,18.75,1.59,1.191,0.591,0.0,89.0,1.0,Normal,51.09,2.61,55.04,92.8234011627907,4.742005813953488,58.39,0.0,0.0,4.39,0.02
B101,0.0315,1.29,115,57.9,87.5,rua,0.4,18.75,1.60,61.90,0.0513,0.0,89.0,1.0,Normal,51.09,2.61,55.04,92.8234011627907,4.742005813953488,58.39,0.0,0.0,4.39,0.02
BB118,0.0618,3.74,115,57.9,87.5,rua,0.4,22.0,1.28,0.879,,0.6463235294117646,89.0,1.36,Normal,51.09,2.61,55.04,92.8234011627907,4.742005813953488,58.39,0.0,0.0,4.39,0.03
B99,0.0618,1.29,115,57.9,87.5,rua,0.4,18.75,1.60,61.90,0.0513,0.0,89.0,1.0,Normal,50.99,2.61,54.93,92.82723466229747,4.751501911523757,58.39,0.0,0.0,4.37,0.03
B28,0.0618,1.0,115,57.9,87.5,rua,0.4,18.75,2.04,323.51,0.0678,0.0,89.0,1.0,Normal,50.97,2.61,54.9,92.8415300546448,4.754098360655737,58.39,0.0,0.0,4.36,0.03
B115,0.0315,1.29,115,57.9,87.5,rua,0.4,18.75,1.41,73.42,0.086,0.0,89.0,1.0,Normal,51.09,2.61,55.04,92.8234011627907,4.742005813953488,58.39,0.0,0.0,4.39,0.02
B22,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,2.00,103.89,0.0862,0.0,89.0,1.0,Normal,51.07,2.61,55.02,92.82079243911305,4.7437295528898575,58.39,0.0,0.0,4.39,0.02
B20,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,2.00,103.89,0.0862,0.0,89.0,1.0,Normal,51.07,2.61,55.02,92.82079243911305,4.7437295528898575,58.39,0.0,0.0,4.39,0.02
B18,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,2.00,103.89,0.0862,0.0,89.0,1.0,Normal,51.07,2.61,55.02,92.82079243911305,4.7437295528898575,58.39,0.0,0.0,4.39,0.02
B16,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,1.83,1.432,0.852,0.0,89.0,0.98,Normal,51.07,2.61,55.02,92.82079243911305,4.7437295528898575,58.39,0.0,0.0,4.39,0.02
B14,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,1.83,1.432,0.852,0.0,89.0,0.98,Normal,51.07,2.61,55.02,92.82079243911305,4.7437295528898575,58.39,0.0,0.0,4.39,0.02
B12,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,1.83,1.432,0.852,0.0,89.0,0.98,Normal,51.07,2.61,55.02,92.82079243911305,4.7437295528898575,58.39,0.0,0.0,4.39,0.02
B10,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,1.83,1.432,0.852,0.0,89.0,0.98,Normal,51.07,2.61,55.02,92.82079243911305,4.7437295528898575,58.39,0.0,0.0,4.39,0.02
B8,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,1.41,1.009,0.409,0.0,89.0,1.0,Normal,51.07,2.61,55.46,92.084385142445,4.706094482509917,58.39,0.0,0.0,4.39,0.02
B6,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,1.41,1.009,0.409,0.0,89.0,1.0,Normal,51.07,2.61,55.02,92.82079243911305,4.7437295528898575,58.39,0.0,0.0,4.39,0.02
B4,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,1.41,1.009,0.409,0.0,89.0,1.0,Normal,51.07,2.61,55.02,92.82079243911305,4.7437295528898575,58.39,0.0,0.0,4.39,0.02
B2,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,1.41,1.009,0.409,0.0,89.0,1.0,Normal,51.07,2.61,55.02,92.82079243911305,4.7437295528898575,58.39,0.0,0.0,4.39,0.02
B29,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,1.33,73.23,0.0859,0.0,89.0,1.0,Normal,51.07,2.61,55.02,92.82079243911305,4.7437295528898575,58.39,0.0,0.0,4.39,0.02
B31,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,1.33,73.23,0.0859,0.0,89.0,1.0,Normal,51.07,2.61,55.02,92.82079243911305,4.7437295528898575,58.39,0.0,0.0,4.39,0.02
B33,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,1.33,73.23,0.0859,0.0,89.0,1.0,Normal,51.07,2.61,55.02,92.82079243911305,4.7437295528898575,58.39,0.0,0.0,4.39,0.02
B35.,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,0.28,44.69,0.0521,36.33333333333333,89.0,1.23,Transbordamento,51.07,2.61,55.02,92.82079243911305,4.7437295528898575,58.39,0.0,0.0,4.39,0.02
B37,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,0.28,44.69,0.0521,36.33333333333333,89.0,1.23,Transbordamento,51.07,2.61,55.02,92.82079243911305,4.7437295528898575,58.39,0.0,0.0,4.39,0.02
B39,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,0.28,44.69,0.0521,36.33333333333333,89.0,1.23,Transbordamento,51.07,2.61,55.46,92.084385142445,4.706094482509917,58.39,0.0,0.0,4.39,0.02
B41,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,0.77,62.99,0.0742,0.30325203252032523,89.0,1.23,Normal,51.07,2.61,55.02,92.82079243911305,4.7437295528898575,58.39,0.0,0.0,4.39,0.02
B43,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,0.77,62.99,0.0742,0.30325203252032523,89.0,1.23,Normal,51.07,2.61,55.02,92.82079243911305,4.7437295528898575,58.39,0.0,0.0,4.39,0.02
B27,0.0618,1.0,115,57.9,87.5,rua,0.4,18.75,1.33,73.23,0.0859,0.0,89.0,1.0,Normal,50.97,2.61,54.9,92.8415300546448,4.754098360655737,58.39,0.0,0.0,4.36,0.03
B25,0.0618,1.0,115,57.9,87.5,rua,0.4,18.75,2.04,323.51,0.0678,0.0,89.0,1.0,Normal,50.97,2.61,54.9,92.8415300546448,4.754098360655737,58.39,0.0,0.0,4.36,0.03
B24,0.0618,1.0,115,57.9,87.5,rua,0.4,18.75,2.00,103.89,0.0862,0.0,89.0,1.0,Normal,50.97,2.61,55.33,92.12000722935116,4.717151635640701,58.39,0.0,0.0,4.36,0.03
B67,0.0618,1.0,115,57.9,87.5,rua,0.4,18.75,0.77,46.13,0.0339,0.4228571428571429,89.0,0.875,Normal,50.97,2.61,54.9,92.8415300546448,4.754098360655737,58.39,0.0,0.0,4.36,0.03
B68,0.0618,1.0,115,57.9,87.5,rua,0.4,18.75,0.83,0.429,,0.429,89.0,1.0,Normal,50.97,2.61,54.9,92.8415300546448,4.754098360655737,58.39,0.0,0.0,4.36,0.03
B98,0.0618,1.29,115,57.9,87.5,rua,0.4,18.75,1.92,248.15,0.086,0.0,89.0,1.075,Normal,50.99,2.61,54.93,92.82723466229747,4.751501911523757,58.39,0.0,0.0,4.37,0.03
B97,0.0618,1.29,115,57.9,87.5,rua,0.4,12.75,1.35,0.950,0.275,0.0,89.0,1.075,Normal,50.91,2.61,54.82,92.86756658153958,4.761036118205034,58.39,0.0,0.0,4.35,0.03
B46,0.042,1.0,115,57.9,87.5,rua,0.6,18.75,0.89,605.13,0.0635,0.2383333333333333,89.0,1.2,Normal,51.04,2.61,54.98,92.83375773008366,4.747180793015642,58.39,0.0,0.0,4.38,0.02
B45,0.0721,1.0,115,57.9,87.5,rua,0.4,18.75,0.77,62.99,0.0742,0.30325203252032523,89.0,1.23,Normal,50.95,2.61,54.87,92.8558410789138,4.756697648988519,58.39,0.0,0.0,4.35,0.04
B47,0.0738,1.0,115,57.9,87.5,rua,0.6,18.75,0.39,641.53,0.0751,513.2239999999999,89.0,1.25,Transbordamento,50.94,2.61,54.86,92.85453882610281,4.757564710171345,58.39,0.0,0.0,4.35,0.04
B44,0.042,1.0,115,57.9,87.5,rua,0.6,18.75,0.89,605.13,0.0635,0.2383333333333333,89.0,1.2,Normal,51.04,2.61,54.98,92.83375773008366,4.747180793015642,58.39,0.0,0.0,4.38,0.02
B122,0.0618,3.74,115,57.9,87.5,rua,0.4,23.0,1.37,495.08,0.034,0.0,89.0,1.36,Normal,51.09,2.61,55.04,92.8234011627907,4.742005813953488,58.39,0.0,0.0,4.39,0.03
B124,0.0315,3.74,115,57.9,87.5,rua,0.4,18.75,0.32,581.90,0.0521,581.9,89.0,1.0,Transbordamento,51.12,2.61,55.09,92.79361045561807,4.737701942276275,58.39,0.0,0.0,4.4,0.02
B126,0.0315,3.74,115,57.9,87.5,rua,0.4,18.75,0.32,581.90,0.0521,581.9,89.0,1.0,Transbordamento,51.12,2.61,55.09,92.79361045561807,4.737701942276275,58.39,0.0,0.0,4.4,0.02
B128,0.0315,3.74,115,57.9,87.5,rua,0.4,18.75,0.32,581.90,0.0521,581.9,89.0,1.0,Transbordamento,51.12,2.61,55.09,92.79361045561807,4.737701942276275,58.39,0.0,0.0,4.4,0.02
B130,0.0315,3.74,115,57.9,87.5,rua,0.6,18.75,0.31,732.70,0.0694,357.41463414634154,89.0,2.05,Transbordamento,51.12,2.61,55.09,92.79361045561807,4.737701942276275,58.39,0.0,0.0,4.4,0.02
B132,0.0315,10.0,115,57.9,87.5,rua,0.6,18.75,0.31,732.70,0.0694,357.41463414634154,89.0,2.05,Transbordamento,51.14,2.61,55.11,92.79622573035748,4.735982580293957,58.39,0.0,0.0,4.41,0.02
B135,0.0315,10.0,115,57.9,87.5,rua,0.6,18.75,0.31,732.70,0.0694,357.41463414634154,89.0,2.05,Transbordamento,51.14,2.61,55.11,92.79622573035748,4.735982580293957,58.39,0.0,0.0,4.41,0.02
B137,0.0315,10.0,115,57.9,87.5,rua,0.6,18.75,0.31,732.70,0.0694,357.41463414634154,89.0,2.05,Transbordamento,51.14,2.61,55.11,92.79622573035748,4.735982580293957,58.39,0.0,0.0,4.41,0.02
BBB118,0.0618,1.29,115,57.9,87.5,rua,0.4,18.75,1.58,451.82,0.086,0.0,89.0,1.0,Normal,50.99,2.61,54.93,92.82723466229747,4.751501911523757,58.39,0.0,0.0,4.37,0.03
B48,0.0618,1.0,115,57.9,87.5,rua,0.4,18.75,0.21,58.39,0.0686,35.38787878787879,89.0,1.65,Transbordamento,50.97,2.61,54.9,92.8415300546448,4.754098360655737,58.39,0.0,0.0,4.36,0.03
BB117,0.0618,1.29,115,57.9,87.5,rua,0.4,18.75,1.41,73.42,0.086,0.0,89.0,1.0,Normal,50.99,2.61,54.93,92.82723466229747,4.751501911523757,58.39,0.0,0.0,4.37,0.03
B83,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,1.02,158.25,0.0867,0.0,89.0,1.0,Normal,51.07,2.61,55.02,92.82079243911305,4.7437295528898575,58.39,0.0,0.0,4.39,0.02
B81,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,1.02,158.25,0.0867,0.0,89.0,1.0,Normal,51.07,2.61,55.02,92.82079243911305,4.7437295528898575,58.39,0.0,0.0,4.39,0.02
B79,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,1.02,158.25,0.0867,0.0,89.0,1.0,Normal,51.07,2.61,55.02,92.82079243911305,4.7437295528898575,58.39,0.0,0.0,4.39,0.02
B77,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,1.02,158.25,0.0867,0.0,89.0,1.0,Normal,51.07,2.61,55.02,92.82079243911305,4.7437295528898575,58.39,0.0,0.0,4.39,0.02
B75,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,1.02,158.25,0.0867,0.0,89.0,1.0,Normal,51.07,2.61,55.02,92.82079243911305,4.7437295528898575,58.39,0.0,0.0,4.39,0.02
B73,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,1.28,278.12,0.052,0.0,89.0,1.0,Normal,51.07,2.61,55.02,92.82079243911305,4.7437295528898575,58.39,0.0,0.0,4.39,0.02
B71,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,1.28,278.12,0.052,0.0,89.0,1.0,Normal,51.07,2.61,55.02,92.82079243911305,4.7437295528898575,58.39,0.0,0.0,4.39,0.02
B69,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,1.28,278.12,0.052,0.0,89.0,1.0,Normal,51.07,2.61,55.02,92.82079243911305,4.7437295528898575,58.39,0.0,0.0,4.39,0.02
B70,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,0.83,0.429,,0.429,89.0,1.0,Normal,51.07,2.61,55.02,92.82079243911305,4.7437295528898575,58.39,0.0,0.0,4.39,0.02
B72,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,0.83,0.429,,0.429,89.0,1.0,Normal,51.07,2.61,55.02,92.82079243911305,4.7437295528898575,58.39,0.0,0.0,4.39,0.02
B74,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,0.83,0.429,,0.429,89.0,1.0,Normal,51.07,2.61,55.02,92.82079243911305,4.7437295528898575,58.39,0.0,0.0,4.39,0.02
B76,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,1.00,0.604,0.004,0.0,89.0,1.0,Normal,51.07,2.61,55.02,92.82079243911305,4.7437295528898575,58.39,0.0,0.0,4.39,0.02
B78,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,1.00,0.604,0.004,0.0,89.0,1.0,Normal,51.07,2.61,55.02,92.82079243911305,4.7437295528898575,58.39,0.0,0.0,4.39,0.02
B80,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,1.00,0.604,0.004,0.0,89.0,1.0,Normal,51.07,2.61,55.02,92.82079243911305,4.7437295528898575,58.39,0.0,0.0,4.39,0.02
B82,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,1.00,0.604,0.004,0.0,89.0,1.0,Normal,51.07,2.61,55.02,92.82079243911305,4.7437295528898575,58.39,0.0,0.0,4.39,0.02
B84,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,1.00,0.604,0.004,0.0,89.0,1.0,Normal,51.07,2.61,55.02,92.82079243911305,4.7437295528898575,58.39,0.0,0.0,4.39,0.02
B85,0.0315,1.29,115,57.9,87.5,rua,0.4,18.75,1.00,0.602,0.002,0.0,89.0,1.0,Normal,51.09,2.61,55.04,92.8234011627907,4.742005813953488,58.39,0.0,0.0,4.39,0.02
B86,0.0315,1.29,115,57.9,87.5,rua,0.4,18.75,1.00,0.602,0.002,0.0,89.0,1.0,Normal,51.09,2.61,55.04,92.8234011627907,4.742005813953488,58.39,0.0,0.0,4.39,0.02
B88,0.0315,1.29,115,57.9,87.5,rua,0.4,18.75,1.00,0.602,0.002,0.0,89.0,1.0,Normal,51.09,2.61,55.04,92.8234011627907,4.742005813953488,58.39,0.0,0.0,4.39,0.02
B90,0.0315,1.29,115,57.9,87.5,rua,0.4,18.75,1.00,0.602,0.002,0.0,89.0,1.0,Normal,51.09,2.61,55.04,92.8234011627907,4.742005813953488,58.39,0.0,0.0,4.39,0.02
B92,0.0315,1.29,115,57.9,87.5,rua,0.4,18.75,1.92,248.15,0.086,0.0,89.0,1.075,Normal,51.09,2.61,55.04,92.8234011627907,4.742005813953488,58.39,0.0,0.0,4.39,0.02
B94,0.0315,1.29,115,57.9,87.5,rua,0.4,18.75,1.92,248.15,0.086,0.0,89.0,1.075,Normal,51.09,2.61,55.04,92.8234011627907,4.742005813953488,58.39,0.0,0.0,4.39,0.02
B96,0.0315,1.29,115,57.9,87.5,rua,0.4,18.75,1.92,248.15,0.086,0.0,89.0,1.075,Normal,51.09,2.61,55.04,92.8234011627907,4.742005813953488,58.39,0.0,0.0,4.39,0.02
B95,0.0315,1.29,115,57.9,87.5,rua,0.4,18.75,1.35,0.950,0.275,0.0,89.0,1.075,Normal,51.09,2.61,55.04,92.8234011627907,4.742005813953488,58.39,0.0,0.0,4.39,0.02
B93,0.0315,1.29,115,57.9,87.5,rua,0.4,18.75,1.35,0.950,0.275,0.0,89.0,1.075,Normal,51.09,2.61,55.04,92.8234011627907,4.742005813953488,58.39,0.0,0.0,4.39,0.02
B91,0.0315,1.29,115,57.9,87.5,rua,0.4,18.75,1.35,0.950,0.275,0.0,89.0,1.075,Normal,51.09,2.61,55.04,92.8234011627907,4.742005813953488,58.39,0.0,0.0,4.39,0.02
B89,0.0315,1.29,115,57.9,87.5,rua,0.4,18.75,0.97,0.568,,0.568,89.0,1.0,Normal,51.09,2.61,55.04,92.8234011627907,4.742005813953488,58.39,0.0,0.0,4.39,0.02
B87,0.0315,1.29,115,57.9,87.5,rua,0.4,18.75,0.97,0.568,,0.568,89.0,1.0,Normal,51.09,2.61,55.04,92.8234011627907,4.742005813953488,58.39,0.0,0.0,4.39,0.02
B116,0.0315,1.29,115,57.9,87.5,rua,0.4,18.75,1.58,451.82,0.086,0.0,89.0,1.0,Normal,51.09,2.61,55.04,92.8234011627907,4.742005813953488,58.39,0.0,0.0,4.39,0.02
B114,0.0315,1.29,115,57.9,87.5,rua,0.4,18.75,1.58,451.82,0.086,0.0,89.0,1.0,Normal,51.09,2.61,55.04,92.8234011627907,4.742005813953488,58.39,0.0,0.0,4.39,0.02
B112,0.0315,1.29,115,57.9,87.5,rua,0.4,18.75,1.58,451.82,0.086,0.0,89.0,1.0,Normal,51.09,2.61,55.04,92.8234011627907,4.742005813953488,58.39,0.0,0.0,4.39,0.02
B110,0.0315,1.29,115,57.9,87.5,rua,0.4,18.75,1.76,380.76,0.0693,0.0,89.0,1.0,Normal,51.09,2.61,55.04,92.8234011627907,4.742005813953488,58.39,0.0,0.0,4.39,0.02
B50,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,0.21,58.39,0.0686,35.38787878787879,89.0,1.65,Transbordamento,51.07,2.61,55.02,92.82079243911305,4.7437295528898575,58.39,0.0,0.0,4.39,0.02
B52,0.0315,1.0,115,57.9,87.5,rua,0.4,18.75,0.21,58.39,0.0686,35.38787878787879,89.0,1.65,Transbordamento,51.07,2.61,55.02,92.82079243911305,4.7437295528898575,58.39,0.0,0.0,4.39,0.02
