NOME,AREA,DECL,DURC,VCHU,IMPV,TIPO,DIAM,LESC,PMAX,VAZT,VTOT,RAZA,KSAT,ALTC,CLBO,VSUP,VINF,VGER,PSUP,PINF,VINI,VEVA,VRET,VSTO,ERRO
B108,0.0315,1.29,115,54.3,40.0,rua,0.4,18.75,1.06,328.70,0.0509,0.0,52.0,1.0,Normal,24.53,17.63,40.42,60.687778327560615,43.61702127659574,61.59,0.0,0.0,17.65,0.01
B42,0.0315,1.0,115,54.3,40.0,rua,0.6,18.75,0.44,498.13,0.0463,415.10833333333335,52.0,1.2,Transbordamento,24.52,17.65,40.32,60.813492063492056,43.77480158730158,61.59,0.0,0.0,17.56,0.01
B40,0.0315,1.0,115,54.3,40.0,rua,0.6,18.75,0.38,448.87,0.0381,364.9349593495935,52.0,1.23,Transbordamento,24.52,17.65,40.32,60.813492063492056,43.77480158730158,61.59,0.0,0.0,17.56,0.01
B38,0.0315,1.0,115,54.3,40.0,rua,0.6,18.75,0.38,448.87,0.0381,364.9349593495935,52.0,1.23,Transbordamento,24.52,17.65,40.32,60.813492063492056,43.77480158730158,61.59,0.0,0.0,17.56,0.01
B36,0.0315,1.0,115,54.3,40.0,rua,0.6,18.75,0.38,448.87,0.0381,364.9349593495935,52.0,1.23,Transbordamento,24.52,17.65,40.32,60.813492063492056,43.77480158730158,61.59,0.0,0.0,17.56,0.01
B34,0.0315,1.0,115,54.3,40.0,rua,0.4,18.75,1.06,353.74,0.0381,0.0,52.0,1.0,Normal,24.52,17.65,40.32,60.813492063492056,43.77480158730158,61.59,0.0,0.0,17.56,0.01
B32,0.0315,1.0,115,54.3,40.0,rua,0.4,18.75,1.06,353.74,0.0381,0.0,52.0,1.0,Normal,24.52,17.65,40.32,60.813492063492056,43.77480158730158,61.59,0.0,0.0,17.56,0.01
B30,0.0315,1.0,115,54.3,40.0,rua,0.4,18.75,1.06,353.74,0.0381,0.0,52.0,1.0,Normal,24.52,17.65,40.32,60.813492063492056,43.77480158730158,61.59,0.0,0.0,17.56,0.01
B9,0.0315,1.0,115,54.3,40.0,rua,0.4,18.75,1.19,206.52,0.0508,0.0,52.0,0.98,Normal,24.52,17.65,40.32,60.813492063492056,43.77480158730158,61.59,0.0,0.0,17.56,0.01
B7,0.0315,1.0,115,54.3,40.0,rua,0.4,18.75,1.01,113.17,0.0519,0.0,52.0,1.0,Normal,24.52,17.65,42.08,58.26996197718631,41.94391634980988,61.59,0.0,0.0,17.56,0.01
B5,0.0315,1.0,115,54.3,40.0,rua,0.4,18.75,1.01,113.17,0.0519,0.0,52.0,1.0,Normal,24.52,17.65,40.32,60.813492063492056,43.77480158730158,61.59,0.0,0.0,17.56,0.01
B3,0.0315,1.0,115,54.3,40.0,rua,0.4,18.75,1.01,113.17,0.0519,0.0,52.0,1.0,Normal,24.52,17.65,40.32,60.813492063492056,43.77480158730158,61.59,0.0,0.0,17.56,0.01
B1,0.0315,1.0,115,54.3,40.0,rua,0.4,18.75,1.01,113.17,0.0519,0.0,52.0,1.0,Normal,24.52,17.65,42.08,58.26996197718631,41.94391634980988,61.59,0.0,0.0,17.56,0.01
B23,0.0315,1.0,115,54.3,40.0,rua,0.4,18.75,1.42,263.12,0.0513,0.0,52.0,1.0,Normal,24.52,17.65,42.08,58.26996197718631,41.94391634980988,61.59,0.0,0.0,17.56,0.01
B21,0.0315,1.0,115,54.3,40.0,rua,0.4,18.75,1.42,263.12,0.0513,0.0,52.0,1.0,Normal,24.52,17.65,40.32,60.813492063492056,43.77480158730158,61.59,0.0,0.0,17.56,0.01
B19,0.0315,1.0,115,54.3,40.0,rua,0.4,18.75,1.42,263.12,0.0513,0.0,52.0,1.0,Normal,24.52,17.65,40.32,60.813492063492056,43.77480158730158,61.59,0.0,0.0,17.56,0.01
B17,0.0315,1.0,115,54.3,40.0,rua,0.4,18.75,1.42,263.12,0.0513,0.0,52.0,1.0,Normal,24.52,17.65,40.32,60.813492063492056,43.77480158730158,61.59,0.0,0.0,17.56,0.01
B15,0.0315,1.0,115,54.3,40.0,rua,0.4,18.75,1.19,206.52,0.0508,0.0,52.0,0.98,Normal,24.52,17.65,40.32,60.813492063492056,43.77480158730158,61.59,0.0,0.0,17.56,0.01
B13,0.0315,1.0,115,54.3,40.0,rua,0.4,18.75,1.19,206.52,0.0508,0.0,52.0,0.98,Normal,24.52,17.65,40.32,60.813492063492056,43.77480158730158,61.59,0.0,0.0,17.56,0.01
B11,0.0315,1.0,115,54.3,40.0,rua,0.4,18.75,1.19,206.52,0.0508,0.0,52.0,0.98,Normal,24.52,17.65,40.32,60.813492063492056,43.77480158730158,61.59,0.0,0.0,17.56,0.01
B129,0.0315,10.0,115,54.3,40.0,rua,0.4,18.75,0.15,80.83,0.0796,39.42926829268293,52.0,2.05,Transbordamento,24.59,17.5,40.89,60.136952800195644,42.797750061139645,61.59,0.0,0.0,18.11,0.01
B127,0.0315,10.0,115,54.3,40.0,rua,0.4,18.75,0.15,80.83,0.0796,39.42926829268293,52.0,2.05,Transbordamento,24.59,17.5,40.89,60.136952800195644,42.797750061139645,61.59,0.0,0.0,18.11,0.01
B125,0.0315,10.0,115,54.3,40.0,rua,0.4,18.75,0.15,80.83,0.0796,39.42926829268293,52.0,2.05,Transbordamento,24.59,17.5,40.89,60.136952800195644,42.797750061139645,61.59,0.0,0.0,18.11,0.01
B123,0.0315,3.74,115,54.3,40.0,rua,0.4,18.75,0.15,80.83,0.0796,39.42926829268293,52.0,2.05,Transbordamento,24.57,17.55,40.71,60.35372144436256,43.109801031687546,61.59,0.0,0.0,17.93,0.01
B121,0.0315,3.74,115,54.3,40.0,rua,0.4,18.75,0.09,38.90,0.0384,38.9,52.0,1.0,Transbordamento,24.57,17.55,40.71,60.35372144436256,43.109801031687546,61.59,0.0,0.0,17.93,0.01
B120,0.0315,3.74,115,54.3,40.0,rua,0.4,18.75,0.09,38.90,0.0384,38.9,52.0,1.0,Transbordamento,24.57,17.55,40.71,60.35372144436256,43.109801031687546,61.59,0.0,0.0,17.93,0.01
B119,0.0315,3.74,115,54.3,40.0,rua,0.4,18.75,0.09,38.90,0.0384,38.9,52.0,1.0,Transbordamento,24.57,17.55,40.71,60.35372144436256,43.109801031687546,61.59,0.0,0.0,17.93,0.01
B113,0.0315,1.29,115,54.3,40.0,rua,0.4,18.75,1.00,56.98,0.0627,0.0,52.0,1.0,Normal,24.53,17.63,40.42,60.687778327560615,43.61702127659574,61.59,0.0,0.0,17.65,0.01
B111,0.0315,1.29,115,54.3,40.0,rua,0.4,18.75,1.00,56.98,0.0627,0.0,52.0,1.0,Normal,24.53,17.63,40.42,60.687778327560615,43.61702127659574,61.59,0.0,0.0,17.65,0.01
B109,0.0315,1.29,115,54.3,40.0,rua,0.4,18.75,1.01,55.13,0.0509,0.0,52.0,1.0,Normal,24.53,17.63,40.42,60.687778327560615,43.61702127659574,61.59,0.0,0.0,17.65,0.01
B107,0.0315,1.29,115,54.3,40.0,rua,0.4,18.75,1.01,55.13,0.0509,0.0,52.0,1.0,Normal,24.53,17.63,40.42,60.687778327560615,43.61702127659574,61.59,0.0,0.0,17.65,0.01
B105,0.0315,1.29,115,54.3,40.0,rua,0.4,18.75,1.01,55.13,0.0509,0.0,52.0,1.0,Normal,24.53,17.63,40.42,60.687778327560615,43.61702127659574,61.59,0.0,0.0,17.65,0.01
B103,0.0315,1.29,115,54.3,40.0,rua,0.4,18.75,1.01,55.13,0.0509,0.0,52.0,1.0,Normal,24.53,17.63,40.42,60.687778327560615,43.61702127659574,61.59,0.0,0.0,17.65,0.01
B101,0.0315,1.29,115,54.3,40.0,rua,0.4,18.75,1.01,64.31,0.0373,0.0,52.0,1.0,Normal,24.53,17.63,40.42,60.687778327560615,43.61702127659574,61.59,0.0,0.0,17.65,0.01
BB118,0.0618,3.74,115,54.3,40.0,rua,0.4,22.0,0.96,32.80,0.025,0.41397058823529403,52.0,1.36,Normal,24.53,17.63,40.43,60.672767746722734,43.606232995300516,61.59,0.0,0.0,17.67,0.02
B99,0.0618,1.29,115,54.3,40.0,rua,0.4,18.75,1.01,64.31,0.0373,0.0,52.0,1.0,Normal,24.44,17.77,39.76,61.46881287726359,44.69315895372233,61.59,0.0,0.0,17.02,0.02
B28,0.0618,1.0,115,54.3,40.0,rua,0.4,18.75,1.36,278.33,0.0489,0.0,52.0,1.0,Normal,24.42,17.8,39.58,61.69782718544721,44.9722081859525,61.59,0.0,0.0,16.84,0.02
B115,0.0315,1.29,115,54.3,40.0,rua,0.4,18.75,1.00,56.98,0.0627,0.0,52.0,1.0,Normal,24.53,17.63,40.42,60.687778327560615,43.61702127659574,61.59,0.0,0.0,17.65,0.01
B22,0.0315,1.0,115,54.3,40.0,rua,0.4,18.75,1.25,64.49,0.0635,0.0,52.0,1.0,Normal,24.52,17.65,40.32,60.813492063492056,43.77480158730158,61.59,0.0,0.0,17.56,0.01
B20,0.0315,1.0,115,54.3,40.0,rua,0.4,18.75,1.25,64.49,0.0635,0.0,52.0,1.0,Normal,24.52,17.65,40.32,60.813492063492056,43.77480158730158,61.59,0.0,0.0,17.56,0.01
B18,0.0315,1.0,115,54.3,40.0,rua,0.4,18.75,1.25,64.49,0.0635,0.0,52.0,1.0,Normal,24.52,17.65,40.32,60.813492063492056,43.77480158730158,61.59,0.0,0.0,17.56,0.01
B16,0.0315,1.0,115,54.3,40.0,rua,0.4,18.75,1.03,0.629,0.049,0.0,52.0,0.98,Normal,24.52,17.65,40.32,60.813492063492056,43.77480158730158,61.59,0.0,0.0,17.56,0.01
B14,0.0315,1.0,115,54.3,40.0,rua,0.4,18.75,1.03,0.629,0.049,0.0,52.0,0.98,Normal,24.52,17.65,40.32,60.813492063492056,43.77480158730158,61.59,0.0,0.0,17.56,0.01
B12,0.0315,1.0,115,54.3,40.0,rua,0.4,18.75,1.03,0.629,0.049,0.0,52.0,0.98,Normal,24.52,17.65,40.32,60.813492063492056,43.77480158730158,61.59,0.0,0.0,17.56,0.01
B10,0.0315,1.0,115,54.3,40.0,rua,0.4,18.75,1.03,0.629,0.049,0.0,52.0,0.98,Normal,24.52,17.65,40.32,60.813492063492056,43.77480158730158,61.59,0.0,0.0,17.56,0.01
B8,0.0315,1.0,115,54.3,40.0,rua,0.4,18.75,1.00,0.600,0.000,0.0,52.0,1.0,Normal,24.52,17.65,42.08,58.26996197718631,41.94391634980988,61.59,0.0,0.0,17.56,0.01
B6,0.0315,1.0,115,54.3,40.0,rua,0.4,18.75,1.00,0.600,0.000,0.0,52.0,1.0,Normal,24.52,17.65,40.32,60.813492063492056,43.77480158730158,61.59,0.0,0.0,17.56,0.01
B4,0.0315,1.0,115,54.3,40.0,rua,0.4,18.75,1.00,0.600,0.000,0.0,52.0,1.0,Normal,24.52,17.65,40.32,60.813492063492056,43.77480158730158,61.59,0.0,0.0,17.56,0.01
B2,0.0315,1.0,115,54.3,40.0,rua,0.4,18.75,1.00,0.600,0.000,0.0,52.0,1.0,Normal,24.52,17.65,40.32,60.813492063492056,43.77480158730158,61.59,0.0,0.0,17.56,0.01
B29,0.0315,1.0,115,54.3,40.0,rua,0.4,18.75,1.00,0.605,0.005,0.0,52.0,1.0,Normal,24.52,17.65,40.32,60.813492063492056,43.77480158730158,61.59,0.0,0.0,17.56,0.01
B31,0.0315,1.0,115,54.3,40.0,rua,0.4,18.75,1.00,0.605,0.005,0.0,52.0,1.0,Normal,24.52,17.65,40.32,60.813492063492056,43.77480158730158,61.59,0.0,0.0,17.56,0.01
B33,0.0315,1.0,115,54.3,40.0,rua,0.4,18.75,1.00,0.605,0.005,0.0,52.0,1.0,Normal,24.52,17.65,40.32,60.813492063492056,43.77480158730158,61.59,0.0,0.0,17.56,0.01
B35.,0.0315,1.0,115,54.3,40.0,rua,0.4,18.75,0.29,42.48,0.0386,34.536585365853654,52.0,1.23,Transbordamento,24.52,17.65,40.32,60.813492063492056,43.77480158730158,61.59,0.0,0.0,17.56,0.01
B37,0.0315,1.0,115,54.3,40.0,rua,0.4,18.75,0.29,42.48,0.0386,34.536585365853654,52.0,1.23,Transbordamento,24.52,17.65,40.32,60.813492063492056,43.77480158730158,61.59,0.0,0.0,17.56,0.01
B39,0.0315,1.0,115,54.3,40.0,rua,0.4,18.75,0.29,42.48,0.0386,34.536585365853654,52.0,1.23,Transbordamento,24.52,17.65,42.08,58.26996197718631,41.94391634980988,61.59,0.0,0.0,17.56,0.01
B41,0.0315,1.0,115,54.3,40.0,rua,0.4,18.75,0.28,46.27,0.0537,37.617886178861795,52.0,1.23,Transbordamento,24.52,17.65,40.32,60.813492063492056,43.77480158730158,61.59,0.0,0.0,17.56,0.01
B43,0.0315,1.0,115,54.3,40.0,rua,0.4,18.75,0.28,46.27,0.0537,37.617886178861795,52.0,1.23,Transbordamento,24.52,17.65,40.32,60.813492063492056,43.77480158730158,61.59,0.0,0.0,17.56,0.01
B27,0.0618,1.0,115,54.3,40.0,rua,0.4,18.75,1.00,0.605,0.005,0.0,52.0,1.0,Normal,24.42,17.8,39.58,61.69782718544721,44.9722081859525,61.59,0.0,0.0,16.84,0.02
B25,0.0618,1.0,115,54.3,40.0,rua,0.4,18.75,1.36,278.33,0.0489,0.0,52.0,1.0,Normal,24.42,17.8,39.58,61.69782718544721,44.9722081859525,61.59,0.0,0.0,16.84,0.02
B24,0.0618,1.0,115,54.3,40.0,rua,0.4,18.75,1.25,64.49,0.0635,0.0,52.0,1.0,Normal,24.42,17.8,41.27,59.17131087957353,43.13060334383329,61.59,0.0,0.0,16.84,0.03
B67,0.0618,1.0,115,54.3,40.0,rua,0.4,18.75,0.15,20.11,0.0244,22.982857142857142,52.0,0.875,Transbordamento,24.42,17.8,39.58,61.69782718544721,44.9722081859525,61.59,0.0,0.0,16.84,0.02
B68,0.0618,1.0,115,54.3,40.0,rua,0.4,18.75,0.10,55.58,0.0625,55.58,52.0,1.0,Transbordamento,24.42,17.8,39.58,61.69782718544721,44.9722081859525,61.59,0.0,0.0,16.84,0.02
B98,0.0618,1.29,115,54.3,40.0,rua,0.4,18.75,1.12,183.52,0.0627,0.0,52.0,1.075,Normal,24.44,17.77,39.76,61.46881287726359,44.69315895372233,61.59,0.0,0.0,17.02,0.02
B97,0.0618,1.29,115,54.3,40.0,rua,0.4,12.75,1.07,59.03,0.0623,0.6279069767441862,52.0,1.075,Normal,24.38,17.88,39.15,62.27330779054917,45.67049808429119,61.59,0.0,0.0,16.42,0.02
B46,0.042,1.0,115,54.3,40.0,rua,0.6,18.75,0.44,498.13,0.0463,415.10833333333335,52.0,1.2,Transbordamento,24.49,17.71,40.07,61.118043424007986,44.1976541053157,61.59,0.0,0.0,17.31,0.02
B45,0.0721,1.0,115,54.3,40.0,rua,0.4,18.75,0.28,46.27,0.0537,37.617886178861795,52.0,1.23,Transbordamento,24.41,17.85,39.35,62.033036848792875,45.362134688691235,61.59,0.0,0.0,16.6,0.03
B47,0.0738,1.0,115,54.3,40.0,rua,0.6,18.75,0.31,462.68,0.0544,370.144,52.0,1.25,Transbordamento,24.4,17.85,39.31,62.07071991859577,45.40829305520224,61.59,0.0,0.0,16.56,0.03
B44,0.042,1.0,115,54.3,40.0,rua,0.6,18.75,0.44,498.13,0.0463,415.10833333333335,52.0,1.2,Transbordamento,24.48,17.71,40.07,61.093087097579236,44.1976541053157,61.59,0.0,0.0,17.31,0.02
B122,0.0618,3.74,115,54.3,40.0,rua,0.4,23.0,1.08,451.96,0.025,0.5029411764705882,52.0,1.36,Normal,24.53,17.62,40.46,60.627780523974295,43.54918437963421,61.59,0.0,0.0,17.69,0.03
B124,0.0315,3.74,115,54.3,40.0,rua,0.4,18.75,0.29,528.69,0.0384,528.69,52.0,1.0,Transbordamento,24.57,17.55,40.71,60.35372144436256,43.109801031687546,61.59,0.0,0.0,17.93,0.01
B126,0.0315,3.74,115,54.3,40.0,rua,0.4,18.75,0.29,528.69,0.0384,528.69,52.0,1.0,Transbordamento,24.57,17.55,40.71,60.35372144436256,43.109801031687546,61.59,0.0,0.0,17.93,0.01
B128,0.0315,3.74,115,54.3,40.0,rua,0.4,18.75,0.29,528.69,0.0384,528.69,52.0,1.0,Transbordamento,24.57,17.55,40.71,60.35372144436256,43.109801031687546,61.59,0.0,0.0,17.93,0.01
B130,0.0315,3.74,115,54.3,40.0,rua,0.6,18.75,0.29,656.73,0.0514,320.3560975609756,52.0,2.05,Transbordamento,24.57,17.55,40.71,60.35372144436256,43.109801031687546,61.59,0.0,0.0,17.93,0.01
B132,0.0315,10.0,115,54.3,40.0,rua,0.6,18.75,0.29,656.73,0.0514,320.3560975609756,52.0,2.05,Transbordamento,24.59,17.5,40.89,60.136952800195644,42.797750061139645,61.59,0.0,0.0,18.11,0.01
B135,0.0315,10.0,115,54.3,40.0,rua,0.6,18.75,0.29,656.73,0.0514,320.3560975609756,52.0,2.05,Transbordamento,24.59,17.5,40.89,60.136952800195644,42.797750061139645,61.59,0.0,0.0,18.11,0.01
B137,0.0315,10.0,115,54.3,40.0,rua,0.6,18.75,0.29,656.73,0.0514,320.3560975609756,52.0,2.05,Transbordamento,24.59,17.5,40.89,60.136952800195644,42.797750061139645,61.59,0.0,0.0,18.11,0.01
BBB118,0.0618,1.29,115,54.3,40.0,rua,0.4,18.75,1.00,407.16,0.0627,0.0,52.0,1.0,Normal,24.44,17.77,39.76,61.46881287726359,44.69315895372233,61.59,0.0,0.0,17.02,0.02
B48,0.0618,1.0,115,54.3,40.0,rua,0.4,18.75,0.13,43.76,0.0498,26.52121212121212,52.0,1.65,Transbordamento,24.42,17.8,39.58,61.69782718544721,44.9722081859525,61.59,0.0,0.0,16.84,0.02
BB117,0.0618,1.29,115,54.3,40.0,rua,0.4,18.75,1.00,56.98,0.0627,0.0,52.0,1.0,Normal,24.44,17.77,39.76,61.46881287726359,44.69315895372233,61.59,0.0,0.0,17.02,0.02
B83,0.0315,1.0,115,54.3,40.0,rua,0.4,18.75,0.22,118.12,0.0634,118.12,52.0,1.0,Transbordamento,24.52,17.65,40.32,60.813492063492056,43.77480158730158,61.59,0.0,0.0,17.56,0.01
B81,0.0315,1.0,115,54.3,40.0,rua,0.4,18.75,0.22,118.12,0.0634,118.12,52.0,1.0,Transbordamento,24.52,17.65,40.32,60.813492063492056,43.77480158730158,61.59,0.0,0.0,17.56,0.01
B79,0.0315,1.0,115,54.3,40.0,rua,0.4,18.75,0.22,118.12,0.0634,118.12,52.0,1.0,Transbordamento,24.52,17.65,40.32,60.813492063492056,43.77480158730158,61.59,0.0,0.0,17.56,0.01
B77,0.0315,1.0,115,54.3,40.0,rua,0.4,18.75,0.22,118.12,0.0634,118.12,52.0,1.0,Transbordamento,24.52,17.65,40.32,60.813492063492056,43.77480158730158,61.59,0.0,0.0,17.56,0.01
B75,0.0315,1.0,115,54.3,40.0,rua,0.4,18.75,0.22,118.12,0.0634,118.12,52.0,1.0,Transbordamento,24.52,17.65,40.32,60.813492063492056,43.77480158730158,61.59,0.0,0.0,17.56,0.01
B73,0.0315,1.0,115,54.3,40.0,rua,0.4,18.75,0.81,212.92,0.0381,0.411,52.0,1.0,Normal,24.52,17.65,40.32,60.813492063492056,43.77480158730158,61.59,0.0,0.0,17.56,0.01
B71,0.0315,1.0,115,54.3,40.0,rua,0.4,18.75,0.81,212.92,0.0381,0.411,52.0,1.0,Normal,24.52,17.65,40.32,60.813492063492056,43.77480158730158,61.59,0.0,0.0,17.56,0.01
B69,0.0315,1.0,115,54.3,40.0,rua,0.4,18.75,0.81,212.92,0.0381,0.411,52.0,1.0,Normal,24.52,17.65,40.32,60.813492063492056,43.77480158730158,61.59,0.0,0.0,17.56,0.01
B70,0.0315,1.0,115,54.3,40.0,rua,0.4,18.75,0.10,55.58,0.0625,55.58,52.0,1.0,Transbordamento,24.52,17.65,40.32,60.813492063492056,43.77480158730158,61.59,0.0,0.0,17.56,0.01
B72,0.0315,1.0,115,54.3,40.0,rua,0.4,18.75,0.10,55.58,0.0625,55.58,52.0,1.0,Transbordamento,24.52,17.65,40.32,60.813492063492056,43.77480158730158,61.59,0.0,0.0,17.56,0.01
B74,0.0315,1.0,115,54.3,40.0,rua,0.4,18.75,0.10,55.58,0.0625,55.58,52.0,1.0,Transbordamento,24.52,17.65,40.32,60.813492063492056,43.77480158730158,61.59,0.0,0.0,17.56,0.01
B76,0.0315,1.0,115,54.3,40.0,rua,0.4,18.75,0.13,59.13,0.0634,59.13,52.0,1.0,Transbordamento,24.52,17.65,40.32,60.813492063492056,43.77480158730158,61.59,0.0,0.0,17.56,0.01
B78,0.0315,1.0,115,54.3,40.0,rua,0.4,18.75,0.13,59.13,0.0634,59.13,52.0,1.0,Transbordamento,24.52,17.65,40.32,60.813492063492056,43.77480158730158,61.59,0.0,0.0,17.56,0.01
B80,0.0315,1.0,115,54.3,40.0,rua,0.4,18.75,0.13,59.13,0.0634,59.13,52.0,1.0,Transbordamento,24.52,17.65,40.32,60.813492063492056,43.77480158730158,61.59,0.0,0.0,17.56,0.01
B82,0.0315,1.0,115,54.3,40.0,rua,0.4,18.75,0.13,59.13,0.0634,59.13,52.0,1.0,Transbordamento,24.52,17.65,40.32,60.813492063492056,43.77480158730158,61.59,0.0,0.0,17.56,0.01
B84,0.0315,1.0,115,54.3,40.0,rua,0.4,18.75,0.13,59.13,0.0634,59.13,52.0,1.0,Transbordamento,24.52,17.65,40.32,60.813492063492056,43.77480158730158,61.59,0.0,0.0,17.56,0.01
B85,0.0315,1.29,115,54.3,40.0,rua,0.4,18.75,0.13,72.50,0.0509,72.5,52.0,1.0,Transbordamento,24.53,17.63,40.42,60.687778327560615,43.61702127659574,61.59,0.0,0.0,17.65,0.01
B86,0.0315,1.29,115,54.3,40.0,rua,0.4,18.75,0.13,72.50,0.0509,72.5,52.0,1.0,Transbordamento,24.53,17.63,40.42,60.687778327560615,43.61702127659574,61.59,0.0,0.0,17.65,0.01
B88,0.0315,1.29,115,54.3,40.0,rua,0.4,18.75,0.13,72.50,0.0509,72.5,52.0,1.0,Transbordamento,24.53,17.63,40.42,60.687778327560615,43.61702127659574,61.59,0.0,0.0,17.65,0.01
B90,0.0315,1.29,115,54.3,40.0,rua,0.4,18.75,0.13,72.50,0.0509,72.5,52.0,1.0,Transbordamento,24.53,17.63,40.42,60.687778327560615,43.61702127659574,61.59,0.0,0.0,17.65,0.01
B92,0.0315,1.29,115,54.3,40.0,rua,0.4,18.75,1.12,183.52,0.0627,0.0,52.0,1.075,Normal,24.53,17.63,40.42,60.687778327560615,43.61702127659574,61.59,0.0,0.0,17.65,0.01
B94,0.0315,1.29,115,54.3,40.0,rua,0.4,18.75,1.12,183.52,0.0627,0.0,52.0,1.075,Normal,24.53,17.63,40.42,60.687778327560615,43.61702127659574,61.59,0.0,0.0,17.65,0.01
B96,0.0315,1.29,115,54.3,40.0,rua,0.4,18.75,1.12,183.52,0.0627,0.0,52.0,1.075,Normal,24.53,17.63,40.42,60.687778327560615,43.61702127659574,61.59,0.0,0.0,17.65,0.01
B95,0.0315,1.29,115,54.3,40.0,rua,0.4,18.75,1.07,59.03,0.0623,0.6279069767441862,52.0,1.075,Normal,24.53,17.63,40.42,60.687778327560615,43.61702127659574,61.59,0.0,0.0,17.65,0.01
B93,0.0315,1.29,115,54.3,40.0,rua,0.4,18.75,1.07,59.03,0.0623,0.6279069767441862,52.0,1.075,Normal,24.53,17.63,40.42,60.687778327560615,43.61702127659574,61.59,0.0,0.0,17.65,0.01
B91,0.0315,1.29,115,54.3,40.0,rua,0.4,18.75,1.07,59.03,0.0623,0.6279069767441862,52.0,1.075,Normal,24.53,17.63,40.42,60.687778327560615,43.61702127659574,61.59,0.0,0.0,17.65,0.01
B89,0.0315,1.29,115,54.3,40.0,rua,0.4,18.75,0.07,24.18,0.0254,24.18,52.0,1.0,Transbordamento,24.53,17.63,40.42,60.687778327560615,43.61702127659574,61.59,0.0,0.0,17.65,0.01
B87,0.0315,1.29,115,54.3,40.0,rua,0.4,18.75,0.07,24.18,0.0254,24.18,52.0,1.0,Transbordamento,24.53,17.63,40.42,60.687778327560615,43.61702127659574,61.59,0.0,0.0,17.65,0.01
B116,0.0315,1.29,115,54.3,40.0,rua,0.4,18.75,1.00,407.16,0.0627,0.0,52.0,1.0,Normal,24.53,17.63,40.42,60.687778327560615,43.61702127659574,61.59,0.0,0.0,17.65,0.01
B114,0.0315,1.29,115,54.3,40.0,rua,0.4,18.75,1.00,407.16,0.0627,0.0,52.0,1.0,Normal,24.53,17.63,40.42,60.687778327560615,43.61702127659574,61.59,0.0,0.0,17.65,0.01
B112,0.0315,1.29,115,54.3,40.0,rua,0.4,18.75,1.00,407.16,0.0627,0.0,52.0,1.0,Normal,24.53,17.63,40.42,60.687778327560615,43.61702127659574,61.59,0.0,0.0,17.65,0.01
B110,0.0315,1.29,115,54.3,40.0,rua,0.4,18.75,1.06,328.70,0.0509,0.0,52.0,1.0,Normal,24.53,17.63,40.42,60.687778327560615,43.61702127659574,61.59,0.0,0.0,17.65,0.01
B50,0.0315,1.0,115,54.3,40.0,rua,0.4,18.75,0.13,43.76,0.0498,26.52121212121212,52.0,1.65,Transbordamento,24.52,17.65,40.32,60.813492063492056,43.77480158730158,61.59,0.0,0.0,17.56,0.01
